ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-58,-60,97,6.7,50,50,,,,,,
40,-58,-60,97,6.4,50,50,,,,,,
80,-58,-60,98,6.4,50,50,,,,,,
120,-58,-60,97,6.5,50,50,,,,,,
160,-58,-60,98,6.4,50,50,,,,,,
200,-58,-60,97,6.6,50,50,,,,,,
240,-58,-60,95,6.4,50,50,,,,,,
280,-58,-60,98,6.4,50,50,,,,,,
320,-58,-60,98,6.3,50,50,,,,,,
360,-58,-61,97,6.6,50,50,,,,,,
400,-58,-60,97,6.4,50,50,,,,,,
440,-58,-60,97,6.6,50,50,,,,,,
480,-58,-60,97,6.3,50,50,,,,,,
520,-58,-60,97,6.9,50,50,,,,,,
560,-58,-60,97,6.8,50,50,,,,,,
600,-58,-60,98,6.4,50,50,,,,,,
640,-58,-60,97,6.4,50,50,,,,,,
680,-58,-60,96,6.3,50,50,,,,,,
720,-58,-60,99,6.2,50,50,,,,,,
760,-58,-59,97,6.3,50,50,,,,,,
800,-58,-60,95,6.6,50,50,,,,,,
840,-58,-60,95,6.3,50,50,,,,,,
880,-58,-60,96,6.6,50,50,,,,,,
920,-58,-60,96,6.4,50,50,,,,,,
960,-58,-60,97,6.5,50,50,,,,,,
1000,-58,-60,97,6.4,50,50,,,,,,
1040,-58,-60,97,6.4,50,50,,,,,,
1080,-58,-60,99,6.5,50,50,,,,,,
1120,-58,-59,97,6.4,50,50,,,,,,
1160,-58,-60,95,6.5,50,50,,,,,,
1200,-58,-60,98,6.5,50,50,,,,,,
1240,-58,-60,98,6.4,50,50,,,,,,
1280,-58,-60,98,6.5,50,50,,,,,,
1320,-58,-60,98,6.3,50,50,,,,,,
1360,-58,-60,95,6.3,50,50,,,,,,
1400,-58,-60,97,6.6,50,50,,,,,,
1440,-58,-60,95,6.4,50,50,,,,,,
1480,-58,-60,96,6.4,50,50,,,,,,
1520,-58,-59,97,6.4,50,50,,,,,,
1560,-58,-60,98,6.3,50,50,,,,,,
1600,-58,-61,96,6.5,50,50,,,,,,
1640,-58,-60,99,6.6,50,50,,,,,,
1680,-57,-59,97,6.5,50,50,,,,,,
1720,-58,-60,96,6.5,50,50,,,,,,
1760,-58,-60,98,6.4,50,50,,,,,,
1800,-58,-60,97,6.6,50,50,,,,,,
1840,-58,-59,97,6.8,50,50,,,,,,
1880,-58,-60,99,6.3,50,50,,,,,,
