ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-70,-73,96,4.5,50,500,,,,,,
40,-69,-72,97,4.6,50,500,,,,,,
80,-70,-71,97,4.6,50,500,,,,,,
120,-70,-73,96,5,50,500,,,,,,
160,-71,-73,96,4.9,50,500,,,,,,
200,-69,-72,97,4.8,50,500,,,,,,
240,-70,-72,98,4.9,50,500,,,,,,
280,-70,-72,97,4.9,50,500,,,,,,
320,-69,-71,97,5,50,500,,,,,,
360,-70,-72,96,4.6,50,500,,,,,,
400,-70,-72,98,5.2,50,500,,,,,,
440,-69,-71,97,4.6,50,500,,,,,,
480,-69,-71,97,4.5,50,500,,,,,,
520,-69,-71,98,4.5,50,500,,,,,,
560,-71,-74,97,4.7,50,500,,,,,,
600,-70,-73,97,5,50,500,,,,,,
640,-69,-72,98,4.5,50,500,,,,,,
680,-70,-73,97,4.4,50,500,,,,,,
720,-70,-72,98,4.7,50,500,,,,,,
760,-70,-71,97,4.6,50,500,,,,,,
800,-71,-73,97,4.8,50,500,,,,,,
840,-70,-73,98,4.9,50,500,,,,,,
880,-69,-72,97,4.6,50,500,,,,,,
920,-70,-73,98,4.9,50,500,,,,,,
960,-70,-73,97,4.8,50,500,,,,,,
1000,-70,-72,98,4.7,50,500,,,,,,
1040,-70,-72,97,4.7,50,500,,,,,,
1080,-69,-71,97,5,50,500,,,,,,
1120,-70,-72,96,4.6,50,500,,,,,,
1160,-70,-72,97,4.4,50,500,,,,,,
1200,-70,-72,96,4.7,50,500,,,,,,
1240,-70,-72,97,4.9,50,500,,,,,,
1280,-71,-72,97,4.7,50,500,,,,,,
1320,-70,-72,96,4.8,50,500,,,,,,
1360,-70,-72,96,4.9,50,500,,,,,,
1400,-71,-73,97,4.8,50,500,,,,,,
1440,-70,-72,96,4.9,50,500,,,,,,
1480,-71,-73,96,4.8,50,500,,,,,,
1520,-70,-73,98,4.7,50,500,,,,,,
1560,-70,-72,98,4.6,50,500,,,,,,
1600,-69,-72,97,4.8,50,500,,,,,,
1640,-70,-72,96,4.5,50,500,,,,,,
1680,-70,-71,97,4.8,50,500,,,,,,
1720,-69,-72,97,4.6,50,500,,,,,,
1760,-70,-72,98,4.8,50,500,,,,,,
1800,-70,-72,97,4.6,50,500,,,,,,
1840,-71,-74,97,4.9,50,500,,,,,,
1880,-70,-72,97,4.7,50,500,,,,,,
1920,-71,-72,98,4.9,50,500,,,,,,
1960,-70,-73,97,5.1,50,500,,,,,,
2000,-70,-73,97,4.7,50,500,,,,,,
2040,-70,-71,97,4.8,50,500,,,,,,
2080,-70,-72,97,4.5,50,500,,,,,,
2120,-71,-73,97,4.8,50,500,,,,,,
2160,-70,-72,96,5,50,500,,,,,,
2200,-71,-72,97,4.7,50,500,,,,,,
2240,-70,-71,97,5.1,50,500,,,,,,
2280,-71,-73,98,4.7,50,500,,,,,,
2320,-70,-72,97,4.6,50,500,,,,,,
2360,-70,-72,97,4.8,50,500,,,,,,
2400,-70,-72,97,4.6,50,500,,,,,,
2440,-70,-73,97,4.7,50,500,,,,,,
2480,-70,-72,97,4.8,50,500,,,,,,
2520,-71,-73,97,4.8,50,500,,,,,,
2560,-70,-71,96,4.9,50,500,,,,,,
2600,-69,-71,97,4.7,50,500,,,,,,
2640,-71,-73,97,4.7,50,500,,,,,,
2680,-71,-73,96,4.5,50,500,,,,,,
2720,-70,-71,97,5,50,500,,,,,,
2760,-70,-73,97,5,50,500,,,,,,
2800,-70,-72,97,4.9,50,500,,,,,,
2840,-70,-71,96,4.7,50,500,,,,,,
2880,-70,-71,97,4.8,50,500,,,,,,
2920,-71,-73,96,4.9,50,500,,,,,,
2960,-70,-72,97,4.9,50,500,,,,,,
3000,-70,-72,96,4.8,50,500,,,,,,
3040,-70,-72,96,4.7,50,500,,,,,,
3080,-70,-71,96,5,50,500,,,,,,
3120,-70,-73,97,4.5,50,500,,,,,,
3160,-70,-72,97,4.8,50,500,,,,,,
3200,-70,-71,97,4.9,50,500,,,,,,
3240,-71,-73,96,4.7,50,500,,,,,,
3280,-69,-71,97,4.5,50,500,,,,,,
3320,-71,-73,98,5,50,500,,,,,,
3360,-70,-73,97,4.6,50,500,,,,,,
3400,-70,-71,98,5,50,500,,,,,,
3440,-70,-73,97,4.7,50,500,,,,,,
3480,-71,-72,98,4.6,50,500,,,,,,
3520,-70,-71,96,4.8,50,500,,,,,,
3560,-69,-72,97,4.7,50,500,,,,,,
3600,-71,-73,96,4.6,50,500,,,,,,
3640,-70,-71,97,5,50,500,,,,,,
3680,-70,-73,98,4.7,50,500,,,,,,
3720,-69,-71,98,4.7,50,500,,,,,,
3760,-70,-72,98,4.8,50,500,,,,,,
3800,-69,-72,97,4.8,50,500,,,,,,
3840,-70,-72,97,5,50,500,,,,,,
3880,-69,-71,97,4.8,50,500,,,,,,
3920,-70,-72,97,4.7,50,500,,,,,,
3960,-70,-71,97,4.6,50,500,,,,,,
4000,-71,-73,97,4.5,50,500,,,,,,
4040,-70,-72,96,4.6,50,500,,,,,,
4080,-70,-72,98,4.6,50,500,,,,,,
4120,-70,-71,97,4.6,50,500,,,,,,
4160,-69,-72,97,4.8,50,500,,,,,,
4200,-70,-73,97,4.5,50,500,,,,,,
4240,-70,-72,97,5,50,500,,,,,,
