ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-63,-65,94,5.5,500,500,,,,,,
40,-64,-66,94,5.2,500,500,,,,,,
80,-64,-65,94,5.7,500,500,,,,,,
120,-64,-65,93,5.4,500,500,,,,,,
160,-64,-65,95,5.4,500,500,,,,,,
200,-64,-66,96,5.8,500,500,,,,,,
240,-64,-66,94,5.4,500,500,,,,,,
280,-62,-64,93,5.8,500,500,,,,,,
320,-63,-65,94,5.7,500,500,,,,,,
360,-63,-65,96,5.4,500,500,,,,,,
400,-64,-64,94,5.4,500,500,,,,,,
440,-64,-66,93,5.4,500,500,,,,,,
480,-64,-65,93,5.5,500,500,,,,,,
520,-63,-64,95,5.4,500,500,,,,,,
560,-63,-66,94,5.2,500,500,,,,,,
600,-62,-63,93,5.8,500,500,,,,,,
640,-63,-65,94,5.3,500,500,,,,,,
680,-63,-64,95,5.5,500,500,,,,,,
720,-63,-64,94,5.5,500,500,,,,,,
760,-64,-67,95,5.2,500,500,,,,,,
800,-64,-68,94,5.7,500,500,,,,,,
840,-62,-64,93,5.6,500,500,,,,,,
880,-63,-65,95,5.6,500,500,,,,,,
920,-63,-64,94,5.5,500,500,,,,,,
960,-63,-65,93,5.6,500,500,,,,,,
1000,-63,-64,94,5.4,500,500,,,,,,
1040,-62,-63,94,5.4,500,500,,,,,,
1080,-63,-64,95,5.4,500,500,,,,,,
1120,-62,-63,95,5.8,500,500,,,,,,
1160,-62,-63,94,5.6,500,500,,,,,,
1200,-63,-65,95,5.5,500,500,,,,,,
1240,-63,-66,95,5.2,500,500,,,,,,
1280,-64,-65,94,5.2,500,500,,,,,,
1320,-62,-64,95,5.8,500,500,,,,,,
1360,-63,-65,96,5.6,500,500,,,,,,
1400,-64,-66,94,5.7,500,500,,,,,,
1440,-64,-67,95,5.5,500,500,,,,,,
1480,-63,-65,93,5.6,500,500,,,,,,
1520,-63,-65,94,5.2,500,500,,,,,,
1560,-63,-64,94,5.8,500,500,,,,,,
1600,-64,-65,94,5.4,500,500,,,,,,
1640,-62,-65,94,5.5,500,500,,,,,,
1680,-63,-65,94,5.6,500,500,,,,,,
1720,-64,-67,94,5.7,500,500,,,,,,
1760,-63,-66,95,5.4,500,500,,,,,,
1800,-63,-65,94,5.6,500,500,,,,,,
1840,-63,-64,95,5.5,500,500,,,,,,
1880,-64,-67,94,5.3,500,500,,,,,,
1920,-64,-66,95,5.5,500,500,,,,,,
1960,-63,-66,95,5.4,500,500,,,,,,
2000,-62,-63,94,5.4,500,500,,,,,,
2040,-63,-65,95,5.7,500,500,,,,,,
2080,-64,-66,92,5.8,500,500,,,,,,
2120,-63,-65,96,5.6,500,500,,,,,,
