ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-77,-79,93,7.2,500,50,,,,,,
40,-77,-79,92,7.5,500,50,,,,,,
80,-76,-78,93,7.1,500,50,,,,,,
120,-78,-80,92,7.8,500,50,,,,,,
160,-78,-79,93,7.2,500,50,,,,,,
200,-77,-80,94,7.3,500,50,,,,,,
240,-78,-80,93,7.6,500,50,,,,,,
280,-77,-78,92,7.8,500,50,,,,,,
320,-77,-78,93,7.6,500,50,,,,,,
360,-76,-78,94,7.5,500,50,,,,,,
400,-76,-80,94,7.2,500,50,,,,,,
440,-77,-80,93,7.3,500,50,,,,,,
480,-77,-79,93,7.3,500,50,,,,,,
520,-77,-79,93,7.1,500,50,,,,,,
560,-77,-79,93,7.2,500,50,,,,,,
600,-77,-80,93,7.5,500,50,,,,,,
640,-78,-80,93,7.6,500,50,,,,,,
680,-78,-80,93,7.2,500,50,,,,,,
720,-77,-78,92,7.5,500,50,,,,,,
760,-78,-80,93,7.3,500,50,,,,,,
800,-79,-80,92,7.6,500,50,,,,,,
840,-78,-81,94,7.8,500,50,,,,,,
880,-77,-79,93,7.2,500,50,,,,,,
920,-76,-77,93,7.5,500,50,,,,,,
960,-77,-79,93,7.3,500,50,,,,,,
1000,-77,-78,94,7.4,500,50,,,,,,
1040,-77,-79,92,7.5,500,50,,,,,,
1080,-76,-77,92,7.6,500,50,,,,,,
1120,-79,-81,92,7.2,500,50,,,,,,
1160,-76,-78,92,7.4,500,50,,,,,,
1200,-77,-79,94,7.4,500,50,,,,,,
1240,-76,-78,93,7.1,500,50,,,,,,
1280,-76,-78,93,7.6,500,50,,,,,,
1320,-78,-78,93,7.4,500,50,,,,,,
1360,-78,-80,94,7.1,500,50,,,,,,
1400,-76,-78,93,7.4,500,50,,,,,,
1440,-76,-79,93,7.2,500,50,,,,,,
1480,-76,-78,93,7.7,500,50,,,,,,
1520,-77,-78,93,7.5,500,50,,,,,,
1560,-78,-80,93,7.7,500,50,,,,,,
1600,-76,-77,92,7.4,500,50,,,,,,
1640,-77,-79,93,7.6,500,50,,,,,,
1680,-76,-78,92,7.4,500,50,,,,,,
1720,-77,-79,92,7.4,500,50,,,,,,
1760,-78,-81,92,7.6,500,50,,,,,,
1800,-77,-79,93,7.8,500,50,,,,,,
1840,-76,-79,93,7.2,500,50,,,,,,
1880,-76,-78,93,7.3,500,50,,,,,,
1920,-77,-78,93,7.5,500,50,,,,,,
1960,-76,-77,93,7.7,500,50,,,,,,
2000,-77,-79,93,7.4,500,50,,,,,,
2040,-76,-78,93,7.4,500,50,,,,,,
2080,-76,-78,93,7.2,500,50,,,,,,
2120,-76,-78,92,7.5,500,50,,,,,,
2160,-78,-81,93,7.3,500,50,,,,,,
2200,-77,-80,92,7.4,500,50,,,,,,
2240,-77,-78,93,7.2,500,50,,,,,,
2280,-77,-79,93,7.6,500,50,,,,,,
2320,-76,-80,92,7.3,500,50,,,,,,
2360,-78,-80,92,7.5,500,50,,,,,,
2400,-77,-80,93,7.3,500,50,,,,,,
2440,-76,-78,94,7.3,500,50,,,,,,
2480,-75,-77,92,7.5,500,50,,,,,,
2520,-77,-78,93,7.4,500,50,,,,,,
2560,-77,-79,93,7.4,500,50,,,,,,
2600,-77,-80,92,7.2,500,50,,,,,,
2640,-78,-79,93,7.5,500,50,,,,,,
2680,-77,-79,93,7.4,500,50,,,,,,
2720,-77,-79,93,7.2,500,50,,,,,,
2760,-78,-79,93,7.7,500,50,,,,,,
2800,-77,-80,92,7.7,500,50,,,,,,
2840,-78,-79,94,7.5,500,50,,,,,,
2880,-77,-78,93,7.1,500,50,,,,,,
2920,-78,-81,92,7.2,500,50,,,,,,
2960,-78,-79,91,7.3,500,50,,,,,,
3000,-79,-82,92,7.1,500,50,,,,,,
3040,-78,-78,92,7.3,500,50,,,,,,
3080,-77,-79,92,7.4,500,50,,,,,,
3120,-79,-80,92,7.3,500,50,,,,,,
3160,-77,-80,92,7.1,500,50,,,,,,
3200,-77,-80,91,7.2,500,50,,,,,,
3240,-78,-81,90,7.2,500,50,,,,,,
3280,-78,-80,90,6.9,500,50,,,,,,
3320,-77,-78,90,7.1,500,50,,,,,,
3360,-80,-82,89,6.6,500,50,,,,,,
3400,-80,-82,89,7,500,50,,,,,,
3440,-78,-80,89,6.9,500,50,,,,,,
3480,-79,-80,89,6.8,500,50,,,,,,
3520,-80,-83,88,6.7,500,50,,,,,,
3560,-79,-82,89,6.5,500,50,,,,,,
3600,-78,-80,87,6.6,500,50,,,,,,
3640,-79,-80,87,6.8,500,50,,,,,,
3680,-80,-83,88,6.5,500,50,,,,,,
3720,-79,-81,87,6.4,500,50,,,,,,
3760,-79,-82,87,6.4,500,50,,,,,,
3800,-79,-80,87,6.3,500,50,,,,,,
3840,-79,-81,86,6.2,500,50,,,,,,
3880,-79,-81,85,6.5,500,50,,,,,,
3920,-80,-81,85,6,500,50,,,,,,
3960,-81,-83,85,6.1,500,50,,,,,,
4000,-79,-79,84,6.1,500,50,,,,,,
4040,-79,-81,85,5.8,500,50,,,,,,
4080,-80,-82,84,5.9,500,50,,,,,,
4120,-81,-84,83,5.6,500,50,,,,,,
4160,-81,-82,84,5.7,500,50,,,,,,
4200,-80,-82,82,5.5,500,50,,,,,,
4240,-81,-82,82,5.7,500,50,,,,,,
4280,-82,-84,82,5.5,500,50,,,,,,
4320,-82,-84,82,5.5,500,50,,,,,,
4360,-82,-83,81,5.2,500,50,,,,,,
4400,-82,-83,80,5.4,500,50,,,,,,
4440,-82,-84,80,5.3,500,50,,,,,,
4480,-83,-85,79,5.2,500,50,,,,,,
4520,-80,-83,79,4.9,500,50,,,,,,
4560,-81,-83,78,5,500,50,,,,,,
4600,-84,-86,77,5.1,500,50,,,,,,
4640,-83,-85,78,4.9,500,50,,,,,,
4680,-83,-84,77,4.8,500,50,,,,,,
4720,-84,-86,76,4.8,500,50,,,,,,
4760,-83,-84,75,4.4,500,50,,,,,,
4800,-84,-86,76,4.7,500,50,,,,,,
4840,-84,-87,75,4.5,500,50,,,,,,
4880,-84,-86,75,4.6,500,50,,,,,,
4920,-84,-84,75,4.4,500,50,,,,,,
4960,-85,-88,72,4,500,50,,,,,,
5000,-86,-87,74,4.3,500,50,,,,,,
5040,-85,-86,72,3.9,500,50,,,,,,
5080,-86,-88,72,3.9,500,50,,,,,,
5120,-85,-88,72,3.9,500,50,,,,,,
5160,-86,-88,71,3.9,500,50,,,,,,
5200,-86,-87,70,3.9,500,50,,,,,,
5240,-86,-87,69,3.4,500,50,,,,,,
5280,-87,-89,69,3.4,500,50,,,,,,
5320,-85,-87,69,3.3,500,50,,,,,,
5360,-85,-87,67,3.7,500,50,,,,,,
5400,-87,-89,67,3.4,500,50,,,,,,
5440,-88,-90,66,2.8,500,50,,,,,,
5480,-87,-89,66,3.1,500,50,,,,,,
5520,-87,-88,66,3.1,500,50,,,,,,
5560,-88,-89,65,3,500,50,,,,,,
5600,-88,-91,64,2.7,500,50,,,,,,
5640,-89,-92,63,2.5,500,50,,,,,,
5680,-89,-91,63,2.6,500,50,,,,,,
5720,-89,-91,63,2.5,500,50,,,,,,
5760,-89,-91,62,2.3,500,50,,,,,,
5800,-88,-91,61,1.9,500,50,,,,,,
5840,-90,-93,60,1.7,500,50,,,,,,
5880,-89,-90,60,2,500,50,,,,,,
5920,-91,-93,59,1.6,500,50,,,,,,
5960,-90,-91,59,1.4,500,50,,,,,,
6000,-89,-91,59,1.5,500,50,,,,,,
6040,-90,-92,57,1.7,500,50,,,,,,
6080,-90,-92,57,1.3,500,50,,,,,,
6120,-91,-95,55,1.5,500,50,,,,,,
6160,-91,-94,55,1.3,500,50,,,,,,
6200,-91,-92,55,1.2,500,50,,,,,,
6240,-92,-95,53,0.8,500,50,,,,,,
6280,-91,-92,53,0.6,500,50,,,,,,
6320,-93,-96,53,0.9,500,50,,,,,,
6360,-91,-93,52,0.7,500,50,,,,,,
6400,-93,-94,51,0.2,500,50,,,,,,
6440,-93,-95,50,0.2,500,50,,,,,,
6480,-93,-95,49,0.4,500,50,,,,,,
6520,-94,-95,49,0.4,500,50,,,,,,
6560,-93,-94,48,0.1,500,50,,,,,,
6600,-94,-97,47,-0.3,500,50,,,,,,
6640,-94,-96,47,-0.3,500,50,,,,,,
6680,-94,-95,46,-0.6,500,50,,,,,,
6720,-94,-96,44,-0.7,500,50,,,,,,
6760,-95,-96,44,-0.7,500,50,,,,,,
6800,-96,-99,44,-0.7,500,50,,,,,,
6840,-95,-96,43,-1.2,500,50,,,,,,
6880,-97,-99,41,-1.1,500,50,,,,,,
6920,-96,-97,42,-1.5,500,50,,,,,,
6960,-97,-99,40,-1.6,500,50,,,,,,
7000,-97,-100,40,-1.5,500,50,,,,,,
7040,-98,-100,39,-1.5,500,50,,,,,,
7080,-97,-100,38,-1.9,500,50,,,,,,
7120,-98,-100,37,-1.9,500,50,,,,,,
7160,-100,-102,36,-2,500,50,,,,,,
7200,-97,-99,36,-2.3,500,50,,,,,,
7240,-99,-101,35,-2.3,500,50,,,,,,
7280,-99,-101,34,-2.3,500,50,,,,,,
7320,-100,-101,33,-2.4,500,50,,,,,,
7360,-100,-103,32,-2.7,500,50,,,,,,
7400,-101,-102,32,-2.7,500,50,,,,,,
7440,-100,-102,31,-3,500,50,,,,,,
7480,-100,-103,30,-3.1,500,50,,,,,,
7520,-100,-103,29,-3.1,500,50,,,,,,
7560,-101,-103,28,-3.5,500,50,,,,,,
7600,-100,-101,27,-3.3,500,50,,,,,,
7640,-104,-105,26,-3.7,500,50,,,,,,
