ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-62,-64,89,8.8,50,250,,,,,,
40,-62,-65,91,9.1,50,250,,,,,,
80,-61,-62,89,8.8,50,250,,,,,,
120,-61,-63,89,8.8,50,250,,,,,,
160,-61,-62,90,8.9,50,250,,,,,,
200,-61,-63,89,8.9,50,250,,,,,,
240,-60,-63,89,9.2,50,250,,,,,,
280,-61,-63,88,8.8,50,250,,,,,,
320,-62,-65,90,8.9,50,250,,,,,,
360,-61,-64,88,8.7,50,250,,,,,,
400,-61,-63,89,8.7,50,250,,,,,,
440,-62,-64,89,9.1,50,250,,,,,,
480,-61,-63,90,8.7,50,250,,,,,,
520,-60,-62,88,9,50,250,,,,,,
560,-60,-63,88,8.8,50,250,,,,,,
600,-60,-62,88,8.8,50,250,,,,,,
640,-61,-63,89,8.8,50,250,,,,,,
680,-62,-65,89,8.7,50,250,,,,,,
720,-60,-62,90,8.9,50,250,,,,,,
760,-61,-63,90,8.6,50,250,,,,,,
800,-62,-64,87,9.1,50,250,,,,,,
840,-61,-63,89,8.8,50,250,,,,,,
880,-62,-64,88,8.9,50,250,,,,,,
920,-61,-63,89,9,50,250,,,,,,
960,-61,-63,89,8.9,50,250,,,,,,
1000,-61,-63,90,9.1,50,250,,,,,,
1040,-61,-64,89,8.9,50,250,,,,,,
1080,-61,-63,88,8.8,50,250,,,,,,
1120,-61,-62,88,9.2,50,250,,,,,,
1160,-61,-62,89,8.8,50,250,,,,,,
1200,-61,-63,89,8.9,50,250,,,,,,
1240,-60,-62,88,9.1,50,250,,,,,,
1280,-62,-64,87,9.1,50,250,,,,,,
1320,-60,-63,89,8.7,50,250,,,,,,
1360,-60,-62,88,8.7,50,250,,,,,,
1400,-61,-63,89,8.6,50,250,,,,,,
1440,-61,-63,90,8.9,50,250,,,,,,
1480,-60,-63,88,8.7,50,250,,,,,,
1520,-60,-61,88,8.7,50,250,,,,,,
1560,-61,-62,88,8.7,50,250,,,,,,
1600,-62,-65,88,8.8,50,250,,,,,,
1640,-62,-65,88,8.9,50,250,,,,,,
1680,-61,-64,89,8.5,50,250,,,,,,
1720,-63,-65,89,9.1,50,250,,,,,,
