ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-71,-73,93,5.8,50,150,,,,,,
40,-70,-72,92,6.4,50,150,,,,,,
80,-71,-74,95,6,50,150,,,,,,
120,-70,-71,95,6.1,50,150,,,,,,
160,-70,-71,92,6.4,50,150,,,,,,
200,-70,-73,93,6.1,50,150,,,,,,
240,-69,-71,92,6.2,50,150,,,,,,
280,-70,-72,94,6,50,150,,,,,,
320,-71,-73,92,6.2,50,150,,,,,,
360,-70,-72,93,6.3,50,150,,,,,,
400,-70,-72,94,6.3,50,150,,,,,,
440,-70,-73,92,6.1,50,150,,,,,,
480,-71,-72,93,5.9,50,150,,,,,,
520,-71,-72,93,6.1,50,150,,,,,,
560,-71,-74,93,6.1,50,150,,,,,,
600,-71,-72,92,5.9,50,150,,,,,,
640,-70,-72,94,5.9,50,150,,,,,,
680,-70,-73,93,6.2,50,150,,,,,,
720,-69,-72,92,6.1,50,150,,,,,,
760,-71,-73,93,5.8,50,150,,,,,,
800,-70,-72,93,5.8,50,150,,,,,,
840,-70,-72,93,5.9,50,150,,,,,,
880,-71,-74,93,6.1,50,150,,,,,,
920,-70,-72,93,6.3,50,150,,,,,,
960,-71,-73,93,5.9,50,150,,,,,,
1000,-70,-73,93,6,50,150,,,,,,
1040,-71,-73,93,6.1,50,150,,,,,,
1080,-70,-73,92,6.2,50,150,,,,,,
1120,-69,-69,93,6.3,50,150,,,,,,
1160,-69,-71,94,6,50,150,,,,,,
1200,-70,-73,94,6,50,150,,,,,,
1240,-71,-72,92,5.9,50,150,,,,,,
1280,-69,-71,92,6.2,50,150,,,,,,
1320,-71,-72,92,6.1,50,150,,,,,,
1360,-70,-73,93,6,50,150,,,,,,
1400,-70,-72,94,6.4,50,150,,,,,,
1440,-70,-74,92,6.4,50,150,,,,,,
1480,-70,-71,93,6,50,150,,,,,,
1520,-69,-72,94,6.2,50,150,,,,,,
1560,-69,-70,94,6,50,150,,,,,,
1600,-69,-71,93,5.8,50,150,,,,,,
1640,-71,-71,93,6.1,50,150,,,,,,
1680,-70,-72,94,6.1,50,150,,,,,,
1720,-69,-72,94,6.4,50,150,,,,,,
1760,-70,-70,94,6.1,50,150,,,,,,
1800,-70,-73,92,6.1,50,150,,,,,,
1840,-70,-73,93,6,50,150,,,,,,
1880,-70,-72,93,6,50,150,,,,,,
1920,-71,-72,93,6.1,50,150,,,,,,
1960,-71,-72,93,6,50,150,,,,,,
2000,-70,-72,92,6,50,150,,,,,,
2040,-69,-71,92,5.8,50,150,,,,,,
2080,-71,-74,91,5.6,50,150,,,,,,
2120,-71,-74,92,6,50,150,,,,,,
2160,-71,-73,90,5.8,50,150,,,,,,
2200,-71,-73,91,5.8,50,150,,,,,,
2240,-72,-75,91,5.6,50,150,,,,,,
2280,-70,-72,89,5.6,50,150,,,,,,
2320,-72,-74,89,5.6,50,150,,,,,,
2360,-70,-74,90,5.3,50,150,,,,,,
2400,-73,-76,90,5.3,50,150,,,,,,
2440,-72,-74,88,5.1,50,150,,,,,,
2480,-71,-74,88,5.2,50,150,,,,,,
2520,-74,-75,87,5.4,50,150,,,,,,
2560,-74,-74,87,4.8,50,150,,,,,,
2600,-74,-75,87,4.9,50,150,,,,,,
2640,-73,-76,85,4.8,50,150,,,,,,
2680,-72,-75,85,5.1,50,150,,,,,,
2720,-74,-77,85,4.9,50,150,,,,,,
2760,-74,-76,82,4.7,50,150,,,,,,
2800,-75,-77,83,4.7,50,150,,,,,,
2840,-75,-77,82,4.3,50,150,,,,,,
2880,-74,-76,82,4.5,50,150,,,,,,
2920,-75,-76,80,4.1,50,150,,,,,,
2960,-76,-79,81,4.1,50,150,,,,,,
3000,-76,-77,80,4.3,50,150,,,,,,
3040,-77,-79,78,4.3,50,150,,,,,,
3080,-77,-79,78,4,50,150,,,,,,
3120,-77,-78,78,3.5,50,150,,,,,,
3160,-77,-79,76,3.9,50,150,,,,,,
3200,-77,-78,76,3.3,50,150,,,,,,
3240,-79,-80,75,3.1,50,150,,,,,,
3280,-80,-81,74,3.2,50,150,,,,,,
3320,-78,-80,74,3,50,150,,,,,,
3360,-80,-82,72,3.2,50,150,,,,,,
3400,-79,-80,72,3.3,50,150,,,,,,
3440,-79,-79,71,2.8,50,150,,,,,,
3480,-80,-83,70,2.7,50,150,,,,,,
3520,-81,-82,69,2.6,50,150,,,,,,
3560,-82,-84,68,2.4,50,150,,,,,,
3600,-83,-85,67,2.5,50,150,,,,,,
3640,-82,-84,66,2.2,50,150,,,,,,
3680,-82,-85,66,1.9,50,150,,,,,,
3720,-83,-84,65,1.8,50,150,,,,,,
3760,-84,-85,65,1.8,50,150,,,,,,
3800,-85,-86,63,1.7,50,150,,,,,,
3840,-85,-89,62,1.6,50,150,,,,,,
3880,-85,-87,61,1.1,50,150,,,,,,
3920,-84,-86,59,1.2,50,150,,,,,,
3960,-87,-90,60,1.3,50,150,,,,,,
4000,-84,-87,58,0.8,50,150,,,,,,
4040,-87,-88,57,0.4,50,150,,,,,,
4080,-88,-89,57,0.5,50,150,,,,,,
4120,-86,-87,55,0.5,50,150,,,,,,
4160,-88,-91,55,0,50,150,,,,,,
4200,-88,-89,54,0.1,50,150,,,,,,
4240,-87,-90,52,-0.1,50,150,,,,,,
4280,-88,-90,51,-0.2,50,150,,,,,,
4320,-89,-91,50,-0.2,50,150,,,,,,
4360,-91,-92,49,-0.6,50,150,,,,,,
4400,-91,-95,48,-0.6,50,150,,,,,,
4440,-91,-93,46,-1,50,150,,,,,,
4480,-90,-92,46,-1,50,150,,,,,,
4520,-93,-95,44,-1.5,50,150,,,,,,
4560,-92,-93,42,-1.5,50,150,,,,,,
4600,-94,-96,42,-1.6,50,150,,,,,,
4640,-92,-94,41,-1.9,50,150,,,,,,
