ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-67,-69,97,5.6,500,150,,,,,,
40,-69,-71,97,6.2,500,150,,,,,,
80,-69,-71,98,5.8,500,150,,,,,,
120,-69,-71,96,5.7,500,150,,,,,,
160,-69,-72,97,6.1,500,150,,,,,,
200,-68,-69,98,5.8,500,150,,,,,,
240,-69,-70,98,5.6,500,150,,,,,,
280,-68,-69,98,6.1,500,150,,,,,,
320,-68,-71,98,5.9,500,150,,,,,,
360,-69,-70,97,5.9,500,150,,,,,,
400,-69,-70,97,5.9,500,150,,,,,,
440,-68,-70,96,5.9,500,150,,,,,,
480,-69,-71,98,5.8,500,150,,,,,,
520,-70,-73,97,6,500,150,,,,,,
560,-69,-71,97,6.2,500,150,,,,,,
600,-70,-72,97,5.8,500,150,,,,,,
640,-68,-69,97,6,500,150,,,,,,
680,-69,-70,97,6.1,500,150,,,,,,
720,-69,-71,98,6.1,500,150,,,,,,
760,-69,-72,97,6.3,500,150,,,,,,
800,-70,-71,96,6.1,500,150,,,,,,
840,-68,-72,97,5.9,500,150,,,,,,
880,-68,-70,97,6.1,500,150,,,,,,
920,-70,-73,97,5.8,500,150,,,,,,
960,-68,-70,97,5.7,500,150,,,,,,
1000,-69,-70,96,6,500,150,,,,,,
1040,-69,-71,98,6.1,500,150,,,,,,
1080,-70,-72,97,6.3,500,150,,,,,,
1120,-69,-72,98,6.2,500,150,,,,,,
1160,-69,-71,97,6,500,150,,,,,,
1200,-69,-71,97,5.9,500,150,,,,,,
1240,-69,-71,97,5.8,500,150,,,,,,
1280,-68,-71,98,5.6,500,150,,,,,,
1320,-68,-71,97,5.8,500,150,,,,,,
1360,-69,-70,97,5.7,500,150,,,,,,
1400,-69,-70,96,5.7,500,150,,,,,,
1440,-70,-73,97,6,500,150,,,,,,
1480,-68,-69,97,5.8,500,150,,,,,,
1520,-69,-72,98,5.9,500,150,,,,,,
1560,-69,-70,97,5.8,500,150,,,,,,
1600,-68,-69,97,5.8,500,150,,,,,,
1640,-69,-70,97,6.2,500,150,,,,,,
1680,-68,-70,97,6.1,500,150,,,,,,
1720,-70,-71,96,5.7,500,150,,,,,,
1760,-69,-71,96,6.1,500,150,,,,,,
1800,-71,-73,96,5.8,500,150,,,,,,
1840,-70,-72,96,5.6,500,150,,,,,,
1880,-70,-73,96,5.8,500,150,,,,,,
1920,-71,-74,94,5.7,500,150,,,,,,
1960,-71,-72,95,5.8,500,150,,,,,,
2000,-70,-71,96,5.5,500,150,,,,,,
2040,-70,-71,95,5.7,500,150,,,,,,
2080,-71,-73,94,5.8,500,150,,,,,,
2120,-71,-73,95,5.4,500,150,,,,,,
2160,-70,-72,95,5.9,500,150,,,,,,
2200,-71,-74,94,5.5,500,150,,,,,,
2240,-71,-72,93,5.6,500,150,,,,,,
2280,-71,-74,94,5.5,500,150,,,,,,
2320,-71,-75,93,5.5,500,150,,,,,,
2360,-72,-74,93,5.4,500,150,,,,,,
2400,-71,-74,92,5.2,500,150,,,,,,
2440,-70,-72,92,4.9,500,150,,,,,,
2480,-73,-75,91,5.1,500,150,,,,,,
2520,-71,-71,91,4.8,500,150,,,,,,
2560,-71,-74,91,4.9,500,150,,,,,,
2600,-72,-75,91,5.1,500,150,,,,,,
2640,-71,-73,90,5.1,500,150,,,,,,
2680,-72,-75,89,5.1,500,150,,,,,,
2720,-72,-74,90,5.1,500,150,,,,,,
2760,-72,-74,89,4.5,500,150,,,,,,
2800,-72,-75,89,4.7,500,150,,,,,,
2840,-73,-76,88,4.5,500,150,,,,,,
2880,-72,-75,87,4.6,500,150,,,,,,
2920,-74,-77,87,4.4,500,150,,,,,,
2960,-73,-76,86,4.5,500,150,,,,,,
3000,-73,-76,86,4.4,500,150,,,,,,
3040,-73,-76,86,4.2,500,150,,,,,,
3080,-75,-78,86,4.3,500,150,,,,,,
3120,-73,-75,85,4.4,500,150,,,,,,
3160,-75,-79,85,4.3,500,150,,,,,,
3200,-76,-78,84,4.1,500,150,,,,,,
3240,-75,-77,83,4.4,500,150,,,,,,
3280,-76,-79,83,4.2,500,150,,,,,,
3320,-76,-78,83,3.9,500,150,,,,,,
3360,-75,-76,82,4,500,150,,,,,,
3400,-76,-77,82,3.8,500,150,,,,,,
3440,-75,-78,82,3.4,500,150,,,,,,
3480,-76,-76,81,3.5,500,150,,,,,,
3520,-76,-78,80,3.9,500,150,,,,,,
3560,-76,-77,80,3.5,500,150,,,,,,
3600,-78,-79,80,3.7,500,150,,,,,,
3640,-77,-78,79,3.2,500,150,,,,,,
3680,-77,-79,78,3.3,500,150,,,,,,
3720,-77,-79,79,3.6,500,150,,,,,,
3760,-76,-77,78,3,500,150,,,,,,
3800,-77,-79,77,2.9,500,150,,,,,,
3840,-79,-82,78,3.1,500,150,,,,,,
3880,-78,-81,76,3,500,150,,,,,,
3920,-78,-81,77,2.9,500,150,,,,,,
3960,-78,-79,76,2.9,500,150,,,,,,
4000,-78,-80,75,2.7,500,150,,,,,,
4040,-79,-80,75,2.6,500,150,,,,,,
4080,-78,-80,73,2.4,500,150,,,,,,
4120,-79,-81,73,2.6,500,150,,,,,,
4160,-80,-83,73,2.4,500,150,,,,,,
4200,-80,-81,73,2.5,500,150,,,,,,
4240,-81,-83,72,2.4,500,150,,,,,,
4280,-81,-82,71,2.2,500,150,,,,,,
4320,-80,-80,71,2.1,500,150,,,,,,
4360,-79,-82,70,1.9,500,150,,,,,,
4400,-82,-83,70,2.1,500,150,,,,,,
4440,-81,-83,70,2,500,150,,,,,,
4480,-83,-85,69,2,500,150,,,,,,
4520,-81,-82,68,1.9,500,150,,,,,,
4560,-81,-83,67,2,500,150,,,,,,
4600,-83,-84,68,1.5,500,150,,,,,,
4640,-83,-84,66,1.4,500,150,,,,,,
4680,-83,-85,66,1.6,500,150,,,,,,
4720,-84,-85,65,1.2,500,150,,,,,,
4760,-83,-84,65,1.4,500,150,,,,,,
4800,-85,-88,65,1.1,500,150,,,,,,
4840,-83,-85,64,0.9,500,150,,,,,,
4880,-84,-87,63,1.3,500,150,,,,,,
4920,-84,-85,63,0.7,500,150,,,,,,
4960,-84,-86,63,1.2,500,150,,,,,,
5000,-84,-86,62,0.7,500,150,,,,,,
5040,-86,-88,62,0.9,500,150,,,,,,
5080,-84,-85,61,0.6,500,150,,,,,,
5120,-86,-88,60,0.5,500,150,,,,,,
5160,-85,-88,59,0.7,500,150,,,,,,
5200,-87,-89,60,0.5,500,150,,,,,,
5240,-86,-87,58,0.5,500,150,,,,,,
5280,-86,-89,58,0.4,500,150,,,,,,
