ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-69,-71,91,7.7,100,50,,,,,,
40,-71,-72,92,7.3,100,50,,,,,,
80,-69,-72,92,7.3,100,50,,,,,,
120,-69,-71,91,7.2,100,50,,,,,,
160,-69,-71,92,7.1,100,50,,,,,,
200,-70,-71,91,7.7,100,50,,,,,,
240,-70,-72,91,7.3,100,50,,,,,,
280,-70,-71,91,7.2,100,50,,,,,,
320,-69,-72,92,7.2,100,50,,,,,,
360,-69,-71,92,7.3,100,50,,,,,,
400,-69,-72,92,7.6,100,50,,,,,,
440,-70,-72,92,7.3,100,50,,,,,,
480,-70,-71,92,7.7,100,50,,,,,,
520,-70,-72,92,7.5,100,50,,,,,,
560,-70,-71,92,7.3,100,50,,,,,,
600,-71,-72,91,7.6,100,50,,,,,,
640,-70,-72,93,7.4,100,50,,,,,,
680,-71,-72,91,7.6,100,50,,,,,,
720,-70,-73,93,7.5,100,50,,,,,,
760,-69,-71,92,7.4,100,50,,,,,,
800,-70,-73,92,7.1,100,50,,,,,,
840,-71,-72,93,7.2,100,50,,,,,,
880,-70,-72,92,7.4,100,50,,,,,,
920,-70,-71,92,7.4,100,50,,,,,,
960,-70,-72,93,7.7,100,50,,,,,,
1000,-70,-73,92,7.3,100,50,,,,,,
1040,-71,-72,92,7.4,100,50,,,,,,
1080,-71,-74,92,7.4,100,50,,,,,,
1120,-70,-72,92,7.4,100,50,,,,,,
1160,-70,-73,93,7.5,100,50,,,,,,
1200,-71,-72,92,7.4,100,50,,,,,,
1240,-69,-71,92,7.2,100,50,,,,,,
1280,-69,-72,93,7.6,100,50,,,,,,
1320,-71,-73,91,7.5,100,50,,,,,,
1360,-69,-71,92,7.3,100,50,,,,,,
1400,-70,-73,93,7.5,100,50,,,,,,
1440,-69,-71,92,7.1,100,50,,,,,,
1480,-70,-72,92,7.5,100,50,,,,,,
1520,-70,-72,92,7.3,100,50,,,,,,
1560,-70,-73,91,7.5,100,50,,,,,,
1600,-70,-72,92,7.4,100,50,,,,,,
1640,-71,-73,91,7.5,100,50,,,,,,
1680,-70,-71,93,7.5,100,50,,,,,,
1720,-69,-70,91,7.3,100,50,,,,,,
1760,-70,-71,93,7.6,100,50,,,,,,
1800,-70,-72,92,7.2,100,50,,,,,,
1840,-69,-72,92,7.5,100,50,,,,,,
1880,-70,-73,92,7.2,100,50,,,,,,
1920,-70,-72,92,7.4,100,50,,,,,,
1960,-70,-72,92,7.4,100,50,,,,,,
2000,-69,-70,92,7.6,100,50,,,,,,
2040,-70,-72,93,7.6,100,50,,,,,,
2080,-70,-71,93,7.7,100,50,,,,,,
2120,-70,-73,92,7.3,100,50,,,,,,
2160,-70,-71,93,7.2,100,50,,,,,,
2200,-70,-72,92,7.2,100,50,,,,,,
2240,-69,-70,91,7.3,100,50,,,,,,
2280,-71,-73,92,7.5,100,50,,,,,,
2320,-69,-71,92,7.4,100,50,,,,,,
2360,-70,-73,92,7.7,100,50,,,,,,
2400,-71,-74,90,7.6,100,50,,,,,,
2440,-70,-72,92,7.6,100,50,,,,,,
2480,-71,-74,94,7.6,100,50,,,,,,
2520,-70,-72,92,7.4,100,50,,,,,,
2560,-70,-73,91,7.2,100,50,,,,,,
2600,-70,-72,92,7.3,100,50,,,,,,
2640,-71,-73,92,7.8,100,50,,,,,,
2680,-71,-73,92,7.3,100,50,,,,,,
