ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-75,-78,97,9.1,50,150,,,,,,
40,-75,-77,97,9,50,150,,,,,,
80,-75,-78,94,8.8,50,150,,,,,,
120,-75,-77,97,8.7,50,150,,,,,,
160,-75,-76,97,8.9,50,150,,,,,,
200,-76,-78,93,9.2,50,150,,,,,,
240,-75,-77,95,9.2,50,150,,,,,,
280,-75,-77,95,9.2,50,150,,,,,,
320,-75,-77,94,9,50,150,,,,,,
360,-75,-78,95,9.1,50,150,,,,,,
400,-75,-76,98,9,50,150,,,,,,
440,-76,-78,96,9.1,50,150,,,,,,
480,-76,-79,95,9,50,150,,,,,,
520,-76,-78,97,8.9,50,150,,,,,,
560,-75,-76,95,8.7,50,150,,,,,,
600,-75,-77,95,8.9,50,150,,,,,,
640,-75,-77,96,8.7,50,150,,,,,,
680,-74,-77,95,8.9,50,150,,,,,,
720,-74,-76,96,9,50,150,,,,,,
760,-75,-78,98,9,50,150,,,,,,
800,-75,-77,94,8.9,50,150,,,,,,
840,-75,-77,97,8.9,50,150,,,,,,
880,-75,-78,98,8.6,50,150,,,,,,
920,-75,-77,98,9.3,50,150,,,,,,
960,-75,-77,97,9,50,150,,,,,,
1000,-75,-77,95,9.1,50,150,,,,,,
1040,-76,-78,98,8.8,50,150,,,,,,
1080,-75,-77,95,8.8,50,150,,,,,,
1120,-76,-78,95,9.3,50,150,,,,,,
1160,-75,-76,96,9.2,50,150,,,,,,
1200,-75,-76,95,9.2,50,150,,,,,,
1240,-75,-77,97,9.2,50,150,,,,,,
1280,-75,-77,95,9.1,50,150,,,,,,
1320,-76,-78,96,8.7,50,150,,,,,,
1360,-74,-76,95,8.9,50,150,,,,,,
1400,-75,-77,95,9,50,150,,,,,,
1440,-75,-77,97,8.7,50,150,,,,,,
1480,-75,-77,97,9,50,150,,,,,,
1520,-75,-76,97,9.1,50,150,,,,,,
1560,-75,-78,95,9.1,50,150,,,,,,
1600,-75,-76,95,8.9,50,150,,,,,,
1640,-74,-76,97,9.1,50,150,,,,,,
1680,-76,-78,96,9.1,50,150,,,,,,
1720,-75,-77,97,8.9,50,150,,,,,,
1760,-75,-78,96,9,50,150,,,,,,
1800,-75,-77,97,9.2,50,150,,,,,,
1840,-75,-77,94,9.2,50,150,,,,,,
1880,-75,-77,97,9,50,150,,,,,,
1920,-76,-78,96,8.8,50,150,,,,,,
1960,-75,-78,96,8.9,50,150,,,,,,
2000,-75,-77,94,8.7,50,150,,,,,,
2040,-74,-77,94,9.1,50,150,,,,,,
2080,-76,-78,95,8.9,50,150,,,,,,
2120,-76,-78,95,8.9,50,150,,,,,,
2160,-75,-77,95,8.4,50,150,,,,,,
2200,-76,-78,93,8.8,50,150,,,,,,
2240,-76,-78,92,8.7,50,150,,,,,,
2280,-76,-78,92,8.5,50,150,,,,,,
2320,-76,-78,95,8.5,50,150,,,,,,
2360,-76,-78,92,8,50,150,,,,,,
2400,-77,-78,93,8.2,50,150,,,,,,
2440,-78,-80,91,8.1,50,150,,,,,,
2480,-77,-79,91,8.2,50,150,,,,,,
2520,-77,-80,89,7.8,50,150,,,,,,
2560,-77,-79,88,8,50,150,,,,,,
2600,-78,-80,90,8.1,50,150,,,,,,
2640,-78,-80,87,7.7,50,150,,,,,,
2680,-78,-80,90,7.8,50,150,,,,,,
2720,-77,-79,88,7.8,50,150,,,,,,
2760,-78,-80,88,7.4,50,150,,,,,,
2800,-78,-81,90,7.7,50,150,,,,,,
