ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-59,-61,96,7.9,250,250,,,,,,
40,-59,-61,96,8.2,250,250,,,,,,
80,-59,-61,96,8.2,250,250,,,,,,
120,-59,-61,96,8,250,250,,,,,,
160,-59,-61,97,8.2,250,250,,,,,,
200,-58,-60,96,8.3,250,250,,,,,,
240,-59,-61,96,8.5,250,250,,,,,,
280,-59,-61,95,8.1,250,250,,,,,,
320,-59,-61,96,8.4,250,250,,,,,,
360,-60,-62,96,7.8,250,250,,,,,,
400,-59,-61,96,8.2,250,250,,,,,,
440,-60,-61,96,8,250,250,,,,,,
480,-59,-61,96,8,250,250,,,,,,
520,-59,-60,96,8.1,250,250,,,,,,
560,-59,-61,96,8.2,250,250,,,,,,
600,-59,-61,96,8.2,250,250,,,,,,
640,-59,-61,95,8.2,250,250,,,,,,
680,-59,-61,97,8.2,250,250,,,,,,
720,-59,-61,97,8.3,250,250,,,,,,
760,-59,-61,96,8.1,250,250,,,,,,
800,-59,-60,96,8.4,250,250,,,,,,
840,-59,-60,97,8.4,250,250,,,,,,
880,-59,-62,96,8.3,250,250,,,,,,
920,-59,-62,96,8.3,250,250,,,,,,
960,-59,-61,96,8.1,250,250,,,,,,
1000,-59,-61,96,8.1,250,250,,,,,,
1040,-59,-61,96,8.1,250,250,,,,,,
1080,-58,-60,95,7.9,250,250,,,,,,
1120,-59,-60,96,8,250,250,,,,,,
1160,-59,-61,97,8.4,250,250,,,,,,
1200,-59,-61,96,8.2,250,250,,,,,,
1240,-59,-61,97,8.4,250,250,,,,,,
1280,-59,-61,96,8.2,250,250,,,,,,
1320,-59,-61,96,8.3,250,250,,,,,,
1360,-59,-61,96,8.2,250,250,,,,,,
1400,-60,-61,97,8.1,250,250,,,,,,
1440,-59,-61,96,8.2,250,250,,,,,,
1480,-59,-61,96,7.8,250,250,,,,,,
1520,-59,-62,96,8.2,250,250,,,,,,
1560,-59,-61,97,8.2,250,250,,,,,,
1600,-59,-61,96,8.3,250,250,,,,,,
1640,-58,-60,97,8.2,250,250,,,,,,
1680,-59,-60,96,8.5,250,250,,,,,,
1720,-59,-61,96,8,250,250,,,,,,
1760,-59,-61,97,7.8,250,250,,,,,,
1800,-59,-61,96,8.3,250,250,,,,,,
1840,-58,-60,96,8.1,250,250,,,,,,
1880,-59,-61,96,8.3,250,250,,,,,,
1920,-59,-61,96,8.4,250,250,,,,,,
1960,-58,-60,96,8.3,250,250,,,,,,
2000,-59,-60,96,8.1,250,250,,,,,,
2040,-59,-62,95,8,250,250,,,,,,
2080,-59,-61,95,8.1,250,250,,,,,,
2120,-59,-61,96,8.2,250,250,,,,,,
2160,-59,-61,96,8.3,250,250,,,,,,
2200,-59,-61,96,8.2,250,250,,,,,,
2240,-59,-62,97,8,250,250,,,,,,
2280,-59,-61,97,8.2,250,250,,,,,,
2320,-59,-61,96,8.4,250,250,,,,,,
2360,-59,-61,95,8,250,250,,,,,,
2400,-59,-60,96,7.8,250,250,,,,,,
2440,-60,-61,95,8.2,250,250,,,,,,
2480,-59,-61,94,7.9,250,250,,,,,,
2520,-60,-62,94,7.9,250,250,,,,,,
2560,-60,-62,94,7.7,250,250,,,,,,
2600,-60,-63,94,7.9,250,250,,,,,,
2640,-60,-63,92,7.6,250,250,,,,,,
2680,-61,-63,93,7.6,250,250,,,,,,
2720,-61,-63,92,7.7,250,250,,,,,,
2760,-61,-63,91,7.4,250,250,,,,,,
2800,-61,-64,92,7.4,250,250,,,,,,
2840,-61,-64,91,7.3,250,250,,,,,,
2880,-62,-64,90,7.4,250,250,,,,,,
2920,-63,-65,89,7.2,250,250,,,,,,
2960,-63,-64,90,7.1,250,250,,,,,,
3000,-63,-65,89,7.1,250,250,,,,,,
3040,-63,-65,88,7,250,250,,,,,,
3080,-63,-65,88,6.7,250,250,,,,,,
3120,-63,-65,89,6.5,250,250,,,,,,
3160,-63,-65,87,6.8,250,250,,,,,,
3200,-64,-67,87,6.7,250,250,,,,,,
3240,-64,-67,87,6.7,250,250,,,,,,
3280,-64,-66,86,6.5,250,250,,,,,,
3320,-65,-67,86,6.4,250,250,,,,,,
3360,-65,-67,86,6.7,250,250,,,,,,
3400,-65,-67,85,6.5,250,250,,,,,,
3440,-66,-68,85,6.2,250,250,,,,,,
3480,-65,-67,84,6.2,250,250,,,,,,
3520,-66,-68,83,6.1,250,250,,,,,,
