ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-57,-59,91,7.1,50,250,,,,,,
40,-57,-59,92,7.1,50,250,,,,,,
80,-57,-59,92,7.2,50,250,,,,,,
120,-57,-60,91,7.4,50,250,,,,,,
160,-56,-58,91,7.2,50,250,,,,,,
200,-57,-59,91,7.3,50,250,,,,,,
240,-57,-59,91,7.3,50,250,,,,,,
280,-57,-59,92,7.4,50,250,,,,,,
320,-57,-59,91,7.3,50,250,,,,,,
360,-57,-59,91,7.4,50,250,,,,,,
400,-57,-59,90,7.4,50,250,,,,,,
440,-57,-59,91,7.4,50,250,,,,,,
480,-57,-59,91,7.2,50,250,,,,,,
520,-57,-59,91,7.4,50,250,,,,,,
560,-57,-59,91,7.1,50,250,,,,,,
600,-57,-59,91,7.4,50,250,,,,,,
640,-57,-59,91,7.6,50,250,,,,,,
680,-58,-60,91,7.2,50,250,,,,,,
720,-57,-59,92,7.3,50,250,,,,,,
760,-57,-59,91,7.3,50,250,,,,,,
800,-57,-59,92,7.4,50,250,,,,,,
840,-57,-59,91,7.7,50,250,,,,,,
880,-57,-59,91,7.2,50,250,,,,,,
920,-57,-59,91,7.1,50,250,,,,,,
960,-57,-59,91,7.5,50,250,,,,,,
1000,-57,-59,92,7.3,50,250,,,,,,
1040,-57,-59,90,7.3,50,250,,,,,,
1080,-57,-59,91,7.1,50,250,,,,,,
1120,-57,-59,91,7.7,50,250,,,,,,
1160,-57,-59,91,7.7,50,250,,,,,,
1200,-57,-59,91,7.2,50,250,,,,,,
1240,-57,-59,91,7.4,50,250,,,,,,
1280,-56,-59,92,7.6,50,250,,,,,,
1320,-57,-58,90,7.4,50,250,,,,,,
1360,-57,-59,91,7.5,50,250,,,,,,
1400,-57,-59,91,7.3,50,250,,,,,,
1440,-57,-59,91,7.3,50,250,,,,,,
1480,-57,-59,92,7.3,50,250,,,,,,
1520,-57,-59,91,7.2,50,250,,,,,,
1560,-57,-59,91,7,50,250,,,,,,
1600,-57,-59,91,7,50,250,,,,,,
1640,-57,-59,92,7.3,50,250,,,,,,
1680,-57,-59,90,7.6,50,250,,,,,,
1720,-57,-58,91,7.5,50,250,,,,,,
1760,-57,-59,90,7.1,50,250,,,,,,
1800,-57,-59,92,7.4,50,250,,,,,,
1840,-57,-59,91,7.7,50,250,,,,,,
1880,-57,-59,90,7.3,50,250,,,,,,
1920,-57,-59,91,7.6,50,250,,,,,,
1960,-57,-59,90,7.3,50,250,,,,,,
2000,-57,-59,90,7.4,50,250,,,,,,
2040,-57,-59,90,7.3,50,250,,,,,,
2080,-57,-59,91,7.3,50,250,,,,,,
2120,-57,-59,91,7.3,50,250,,,,,,
2160,-57,-59,92,7.4,50,250,,,,,,
2200,-57,-59,92,7.4,50,250,,,,,,
2240,-57,-59,91,7.5,50,250,,,,,,
2280,-57,-60,91,7.3,50,250,,,,,,
2320,-57,-59,90,7.4,50,250,,,,,,
2360,-57,-59,91,7.3,50,250,,,,,,
2400,-57,-59,92,7.1,50,250,,,,,,
2440,-57,-59,91,7.5,50,250,,,,,,
2480,-57,-59,91,7.3,50,250,,,,,,
2520,-57,-60,91,7.2,50,250,,,,,,
2560,-57,-59,91,7.4,50,250,,,,,,
2600,-57,-58,91,7.3,50,250,,,,,,
2640,-57,-59,91,7.4,50,250,,,,,,
2680,-58,-60,91,7.5,50,250,,,,,,
2720,-58,-59,89,7.4,50,250,,,,,,
2760,-57,-59,90,7.6,50,250,,,,,,
2800,-58,-60,90,7,50,250,,,,,,
2840,-58,-60,90,7.1,50,250,,,,,,
2880,-58,-60,90,7.2,50,250,,,,,,
2920,-58,-60,90,6.9,50,250,,,,,,
2960,-58,-60,88,7.2,50,250,,,,,,
3000,-58,-61,90,7.2,50,250,,,,,,
3040,-59,-61,88,7.2,50,250,,,,,,
3080,-59,-61,89,6.8,50,250,,,,,,
3120,-59,-61,89,6.9,50,250,,,,,,
3160,-59,-61,88,6.6,50,250,,,,,,
3200,-59,-60,87,6.8,50,250,,,,,,
3240,-59,-61,87,6.7,50,250,,,,,,
3280,-59,-61,87,6.5,50,250,,,,,,
3320,-60,-62,87,6.6,50,250,,,,,,
3360,-60,-62,86,6.3,50,250,,,,,,
3400,-60,-62,86,6.7,50,250,,,,,,
3440,-60,-62,85,6.5,50,250,,,,,,
3480,-60,-63,86,6.3,50,250,,,,,,
3520,-61,-63,84,6,50,250,,,,,,
3560,-61,-63,84,6.2,50,250,,,,,,
3600,-61,-63,83,6.2,50,250,,,,,,
3640,-62,-64,83,6.1,50,250,,,,,,
3680,-62,-64,83,5.8,50,250,,,,,,
3720,-62,-64,83,5.5,50,250,,,,,,
3760,-63,-64,82,5.7,50,250,,,,,,
3800,-63,-65,81,5.6,50,250,,,,,,
3840,-64,-66,80,5.6,50,250,,,,,,
3880,-63,-66,81,5.5,50,250,,,,,,
