ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-74,-75,95,5.4,250,50,,,,,,
40,-73,-74,93,5.5,250,50,,,,,,
80,-72,-74,93,5.9,250,50,,,,,,
120,-71,-74,93,5.3,250,50,,,,,,
160,-71,-73,95,5.6,250,50,,,,,,
200,-72,-75,94,5.9,250,50,,,,,,
240,-73,-74,94,5.7,250,50,,,,,,
280,-72,-74,93,5.5,250,50,,,,,,
320,-73,-75,95,5.7,250,50,,,,,,
360,-73,-75,94,5.6,250,50,,,,,,
400,-72,-75,96,5.8,250,50,,,,,,
440,-72,-75,94,5.7,250,50,,,,,,
480,-71,-74,95,5.4,250,50,,,,,,
520,-71,-74,92,5.4,250,50,,,,,,
560,-71,-72,94,5.4,250,50,,,,,,
600,-73,-74,92,5.7,250,50,,,,,,
640,-72,-74,95,5.8,250,50,,,,,,
680,-72,-74,95,5.4,250,50,,,,,,
720,-73,-75,96,5.5,250,50,,,,,,
760,-71,-72,96,5.7,250,50,,,,,,
800,-72,-74,96,5.5,250,50,,,,,,
840,-72,-74,95,5.6,250,50,,,,,,
880,-71,-73,94,5.5,250,50,,,,,,
920,-71,-72,96,5.5,250,50,,,,,,
960,-72,-73,95,5.3,250,50,,,,,,
1000,-73,-75,95,5.3,250,50,,,,,,
1040,-72,-74,92,5.5,250,50,,,,,,
1080,-72,-73,93,5.6,250,50,,,,,,
1120,-72,-72,95,5.3,250,50,,,,,,
1160,-72,-73,95,5.5,250,50,,,,,,
1200,-73,-76,92,5.7,250,50,,,,,,
1240,-72,-73,95,5.7,250,50,,,,,,
1280,-71,-74,93,5.5,250,50,,,,,,
1320,-73,-76,94,5.7,250,50,,,,,,
1360,-72,-75,91,5.5,250,50,,,,,,
1400,-73,-76,93,5.5,250,50,,,,,,
1440,-74,-76,95,5.6,250,50,,,,,,
1480,-73,-74,96,5.7,250,50,,,,,,
1520,-73,-75,94,5.6,250,50,,,,,,
1560,-72,-73,93,5.9,250,50,,,,,,
1600,-71,-73,92,5.7,250,50,,,,,,
1640,-72,-74,92,5.5,250,50,,,,,,
1680,-70,-72,96,5.7,250,50,,,,,,
1720,-71,-74,95,5.8,250,50,,,,,,
1760,-73,-74,94,5.8,250,50,,,,,,
1800,-71,-73,93,5.7,250,50,,,,,,
1840,-72,-74,95,5.8,250,50,,,,,,
1880,-72,-74,95,5.9,250,50,,,,,,
1920,-73,-75,94,5.8,250,50,,,,,,
1960,-73,-75,94,5.7,250,50,,,,,,
2000,-74,-77,93,5.4,250,50,,,,,,
2040,-74,-77,91,5.3,250,50,,,,,,
2080,-72,-74,96,5.5,250,50,,,,,,
2120,-72,-74,94,5.6,250,50,,,,,,
2160,-72,-74,91,5.4,250,50,,,,,,
2200,-71,-73,92,5.5,250,50,,,,,,
2240,-72,-74,93,5.7,250,50,,,,,,
2280,-72,-74,93,5.6,250,50,,,,,,
2320,-71,-74,93,5.5,250,50,,,,,,
2360,-72,-74,95,5.6,250,50,,,,,,
2400,-73,-75,96,5.7,250,50,,,,,,
2440,-71,-72,95,5.7,250,50,,,,,,
2480,-72,-74,97,5.7,250,50,,,,,,
2520,-72,-75,96,5.5,250,50,,,,,,
2560,-72,-75,93,5.5,250,50,,,,,,
2600,-71,-74,94,5.5,250,50,,,,,,
2640,-72,-75,93,5.8,250,50,,,,,,
2680,-73,-76,94,5.6,250,50,,,,,,
2720,-73,-75,93,5.6,250,50,,,,,,
2760,-72,-74,94,5.7,250,50,,,,,,
2800,-72,-73,94,5.5,250,50,,,,,,
2840,-72,-74,94,5.3,250,50,,,,,,
2880,-72,-75,96,5.8,250,50,,,,,,
2920,-71,-73,93,5.8,250,50,,,,,,
2960,-72,-74,96,5.4,250,50,,,,,,
3000,-73,-77,92,5.5,250,50,,,,,,
3040,-71,-72,96,5.9,250,50,,,,,,
3080,-70,-74,95,5.7,250,50,,,,,,
3120,-72,-75,94,5.4,250,50,,,,,,
3160,-72,-75,96,5.6,250,50,,,,,,
3200,-71,-73,95,5.6,250,50,,,,,,
3240,-73,-77,95,5.5,250,50,,,,,,
3280,-73,-74,95,5.5,250,50,,,,,,
3320,-74,-74,95,5.3,250,50,,,,,,
3360,-71,-73,94,5.6,250,50,,,,,,
3400,-71,-74,94,5.5,250,50,,,,,,
3440,-71,-73,94,5.6,250,50,,,,,,
3480,-73,-74,92,5.8,250,50,,,,,,
3520,-72,-73,92,5.7,250,50,,,,,,
3560,-71,-72,91,5.4,250,50,,,,,,
3600,-74,-75,93,5.4,250,50,,,,,,
3640,-72,-73,92,5.6,250,50,,,,,,
3680,-73,-74,93,5.4,250,50,,,,,,
3720,-71,-73,94,5.2,250,50,,,,,,
3760,-73,-75,94,5.4,250,50,,,,,,
3800,-72,-74,93,5.4,250,50,,,,,,
3840,-72,-74,94,5.6,250,50,,,,,,
3880,-72,-75,93,5.5,250,50,,,,,,
3920,-73,-74,93,5.4,250,50,,,,,,
3960,-72,-74,92,5.4,250,50,,,,,,
4000,-72,-74,93,5.4,250,50,,,,,,
4040,-73,-74,92,5.2,250,50,,,,,,
4080,-72,-76,92,5.3,250,50,,,,,,
4120,-72,-75,90,5.5,250,50,,,,,,
4160,-73,-75,92,5.3,250,50,,,,,,
4200,-74,-77,92,5.1,250,50,,,,,,
4240,-74,-76,91,5.2,250,50,,,,,,
4280,-74,-74,92,5.4,250,50,,,,,,
4320,-73,-75,92,5.4,250,50,,,,,,
4360,-74,-75,93,5,250,50,,,,,,
4400,-73,-75,91,5.4,250,50,,,,,,
4440,-73,-75,89,4.9,250,50,,,,,,
4480,-72,-75,92,5.1,250,50,,,,,,
4520,-75,-76,91,4.9,250,50,,,,,,
4560,-74,-76,90,5.3,250,50,,,,,,
4600,-74,-76,90,5.2,250,50,,,,,,
4640,-75,-76,89,4.8,250,50,,,,,,
4680,-73,-75,91,4.8,250,50,,,,,,
4720,-74,-77,90,5.1,250,50,,,,,,
4760,-73,-75,90,4.7,250,50,,,,,,
4800,-73,-74,89,4.9,250,50,,,,,,
4840,-74,-76,90,4.6,250,50,,,,,,
4880,-74,-75,91,4.9,250,50,,,,,,
4920,-74,-76,90,4.7,250,50,,,,,,
4960,-74,-76,87,4.6,250,50,,,,,,
5000,-75,-77,91,5.1,250,50,,,,,,
5040,-73,-75,87,4.7,250,50,,,,,,
5080,-76,-80,87,4.8,250,50,,,,,,
5120,-75,-78,86,4.6,250,50,,,,,,
5160,-76,-78,86,4.9,250,50,,,,,,
5200,-76,-79,86,4.5,250,50,,,,,,
5240,-76,-79,87,4.8,250,50,,,,,,
5280,-74,-76,88,4.4,250,50,,,,,,
5320,-74,-77,85,4.6,250,50,,,,,,
5360,-74,-77,86,4.5,250,50,,,,,,
5400,-75,-77,86,4.4,250,50,,,,,,
5440,-76,-80,88,4.5,250,50,,,,,,
5480,-76,-77,85,4.4,250,50,,,,,,
5520,-76,-77,88,4.3,250,50,,,,,,
5560,-77,-79,88,4.3,250,50,,,,,,
5600,-75,-77,85,4.4,250,50,,,,,,
5640,-76,-79,87,4.5,250,50,,,,,,
5680,-78,-80,85,4.2,250,50,,,,,,
5720,-77,-79,86,4.2,250,50,,,,,,
5760,-75,-78,84,4.3,250,50,,,,,,
5800,-76,-79,84,4.4,250,50,,,,,,
5840,-75,-77,83,4.1,250,50,,,,,,
5880,-76,-79,83,4.3,250,50,,,,,,
5920,-78,-80,84,3.9,250,50,,,,,,
5960,-77,-78,84,4,250,50,,,,,,
6000,-77,-78,84,3.9,250,50,,,,,,
6040,-76,-77,82,3.7,250,50,,,,,,
6080,-77,-78,82,3.7,250,50,,,,,,
6120,-77,-81,81,3.8,250,50,,,,,,
6160,-77,-80,82,3.8,250,50,,,,,,
6200,-77,-80,83,3.5,250,50,,,,,,
6240,-76,-79,81,3.7,250,50,,,,,,
6280,-78,-80,81,3.7,250,50,,,,,,
6320,-78,-80,81,3.8,250,50,,,,,,
6360,-78,-80,82,3.8,250,50,,,,,,
6400,-79,-80,81,3.8,250,50,,,,,,
6440,-78,-80,82,3.8,250,50,,,,,,
6480,-77,-78,81,3.6,250,50,,,,,,
6520,-78,-80,80,3.3,250,50,,,,,,
6560,-79,-80,79,3.5,250,50,,,,,,
6600,-80,-81,78,3.7,250,50,,,,,,
6640,-79,-81,78,3.6,250,50,,,,,,
6680,-78,-80,77,3.3,250,50,,,,,,
6720,-79,-80,78,3.5,250,50,,,,,,
6760,-79,-81,78,3.4,250,50,,,,,,
6800,-78,-79,75,3.2,250,50,,,,,,
6840,-80,-83,78,3.3,250,50,,,,,,
6880,-79,-80,77,3,250,50,,,,,,
6920,-80,-81,77,3.2,250,50,,,,,,
6960,-79,-81,76,3.1,250,50,,,,,,
7000,-79,-79,76,3.1,250,50,,,,,,
7040,-80,-83,75,2.8,250,50,,,,,,
7080,-81,-82,76,2.5,250,50,,,,,,
7120,-82,-82,74,2.8,250,50,,,,,,
7160,-80,-83,76,2.8,250,50,,,,,,
7200,-79,-82,73,2.8,250,50,,,,,,
7240,-80,-83,73,2.5,250,50,,,,,,
7280,-80,-81,73,2.7,250,50,,,,,,
7320,-81,-84,73,2.8,250,50,,,,,,
7360,-81,-83,72,2.5,250,50,,,,,,
7400,-82,-83,73,2.6,250,50,,,,,,
7440,-82,-85,71,2.4,250,50,,,,,,
7480,-82,-83,72,2.1,250,50,,,,,,
7520,-83,-86,71,2.4,250,50,,,,,,
7560,-81,-83,72,2.1,250,50,,,,,,
7600,-83,-86,72,2.2,250,50,,,,,,
7640,-83,-84,69,2.4,250,50,,,,,,
7680,-82,-84,70,2.1,250,50,,,,,,
7720,-83,-87,68,2.3,250,50,,,,,,
7760,-83,-85,69,1.8,250,50,,,,,,
7800,-83,-84,69,1.9,250,50,,,,,,
7840,-83,-85,67,1.7,250,50,,,,,,
7880,-82,-83,67,2,250,50,,,,,,
7920,-84,-86,69,1.9,250,50,,,,,,
7960,-82,-84,66,1.9,250,50,,,,,,
8000,-82,-84,66,1.7,250,50,,,,,,
8040,-84,-86,67,1.6,250,50,,,,,,
8080,-84,-87,66,1.7,250,50,,,,,,
8120,-86,-89,66,1.6,250,50,,,,,,
8160,-86,-87,66,1.7,250,50,,,,,,
8200,-84,-85,67,1.6,250,50,,,,,,
8240,-85,-86,63,1.3,250,50,,,,,,
8280,-84,-85,63,1.1,250,50,,,,,,
8320,-84,-87,63,1.2,250,50,,,,,,
8360,-86,-87,64,1.2,250,50,,,,,,
8400,-86,-87,63,1.2,250,50,,,,,,
8440,-86,-87,63,1,250,50,,,,,,
8480,-86,-88,63,1.3,250,50,,,,,,
8520,-86,-87,62,1.3,250,50,,,,,,
8560,-87,-89,63,0.8,250,50,,,,,,
8600,-86,-88,61,1.1,250,50,,,,,,
8640,-86,-88,62,0.5,250,50,,,,,,
8680,-86,-89,61,0.8,250,50,,,,,,
8720,-86,-88,59,0.8,250,50,,,,,,
8760,-86,-87,60,0.6,250,50,,,,,,
8800,-86,-88,60,0.4,250,50,,,,,,
8840,-87,-89,58,0.4,250,50,,,,,,
8880,-87,-89,57,0.4,250,50,,,,,,
8920,-88,-90,58,0.3,250,50,,,,,,
8960,-88,-89,57,0.5,250,50,,,,,,
9000,-88,-90,57,0,250,50,,,,,,
9040,-87,-89,56,0.4,250,50,,,,,,
9080,-89,-90,56,0.1,250,50,,,,,,
9120,-88,-91,55,-0.1,250,50,,,,,,
9160,-88,-89,56,0.2,250,50,,,,,,
9200,-89,-89,54,-0.3,250,50,,,,,,
9240,-89,-90,53,-0.4,250,50,,,,,,
9280,-89,-90,53,-0.4,250,50,,,,,,
9320,-88,-92,54,-0.3,250,50,,,,,,
9360,-89,-93,54,-0.4,250,50,,,,,,
9400,-88,-89,51,-0.7,250,50,,,,,,
9440,-89,-92,53,-0.6,250,50,,,,,,
9480,-91,-92,51,-0.6,250,50,,,,,,
9520,-91,-93,52,-0.5,250,50,,,,,,
9560,-90,-91,52,-0.9,250,50,,,,,,
9600,-90,-91,52,-0.4,250,50,,,,,,
9640,-91,-93,50,-0.6,250,50,,,,,,
9680,-92,-95,50,-0.5,250,50,,,,,,
9720,-89,-92,51,-0.5,250,50,,,,,,
9760,-90,-93,50,-0.7,250,50,,,,,,
9800,-90,-93,51,-0.5,250,50,,,,,,
9840,-91,-92,52,-0.8,250,50,,,,,,
9880,-90,-92,51,-0.7,250,50,,,,,,
9920,-90,-93,51,-0.7,250,50,,,,,,
9960,-92,-93,51,-0.6,250,50,,,,,,
10000,-90,-92,52,-0.9,250,50,,,,,,
10040,-90,-91,52,-0.8,250,50,,,,,,
10080,-90,-93,51,-0.8,250,50,,,,,,
10120,-90,-93,53,-0.4,250,50,,,,,,
10160,-89,-90,54,-0.1,250,50,,,,,,
10200,-88,-90,55,-0.3,250,50,,,,,,
10240,-89,-90,56,0.3,250,50,,,,,,
10280,-88,-89,56,0.2,250,50,,,,,,
10320,-88,-91,58,0.4,250,50,,,,,,
10360,-87,-89,59,0.6,250,50,,,,,,
10400,-87,-88,61,0.7,250,50,,,,,,
10440,-88,-91,59,1,250,50,,,,,,
10480,-86,-88,62,0.9,250,50,,,,,,
10520,-85,-86,64,0.9,250,50,,,,,,
10560,-84,-85,63,1.3,250,50,,,,,,
10600,-84,-86,65,1.2,250,50,,,,,,
10640,-83,-84,67,1.5,250,50,,,,,,
10680,-84,-85,66,1.6,250,50,,,,,,
10720,-84,-86,67,1.5,250,50,,,,,,
10760,-83,-86,70,1.8,250,50,,,,,,
10800,-82,-84,71,2.2,250,50,,,,,,
10840,-81,-83,69,2.3,250,50,,,,,,
10880,-81,-83,71,2,250,50,,,,,,
10920,-80,-83,71,2.1,250,50,,,,,,
10960,-81,-84,72,2.3,250,50,,,,,,
11000,-80,-84,75,2.5,250,50,,,,,,
11040,-80,-81,76,2.5,250,50,,,,,,
11080,-80,-83,75,2.9,250,50,,,,,,
11120,-79,-81,78,3.2,250,50,,,,,,
11160,-79,-82,78,2.9,250,50,,,,,,
11200,-79,-81,79,3.5,250,50,,,,,,
11240,-79,-83,79,3.4,250,50,,,,,,
11280,-76,-78,82,3.6,250,50,,,,,,
11320,-77,-79,81,3.7,250,50,,,,,,
11360,-77,-78,81,3.9,250,50,,,,,,
11400,-75,-78,85,3.9,250,50,,,,,,
11440,-76,-77,85,4.2,250,50,,,,,,
11480,-77,-79,85,4.5,250,50,,,,,,
11520,-75,-78,85,4.5,250,50,,,,,,
11560,-76,-79,86,4.6,250,50,,,,,,
11600,-75,-76,88,4.9,250,50,,,,,,
11640,-73,-77,88,4.9,250,50,,,,,,
11680,-73,-76,89,4.9,250,50,,,,,,
11720,-74,-77,92,5.2,250,50,,,,,,
11760,-73,-73,92,5.4,250,50,,,,,,
11800,-72,-76,91,5.7,250,50,,,,,,
11840,-71,-71,94,5.7,250,50,,,,,,
11880,-71,-74,95,5.5,250,50,,,,,,
11920,-72,-74,93,5.8,250,50,,,,,,
11960,-73,-75,95,5.8,250,50,,,,,,
12000,-72,-74,95,5.6,250,50,,,,,,
12040,-71,-73,93,5.8,250,50,,,,,,
12080,-72,-73,94,5.9,250,50,,,,,,
12120,-71,-74,97,5.6,250,50,,,,,,
12160,-71,-74,97,5.7,250,50,,,,,,
12200,-71,-73,93,5.4,250,50,,,,,,
12240,-71,-74,92,5.6,250,50,,,,,,
12280,-71,-72,96,5.6,250,50,,,,,,
12320,-73,-75,93,5.8,250,50,,,,,,
12360,-71,-71,92,5.7,250,50,,,,,,
12400,-73,-75,93,5.5,250,50,,,,,,
12440,-72,-73,94,5.7,250,50,,,,,,
12480,-73,-76,96,5.5,250,50,,,,,,
12520,-73,-75,94,5.4,250,50,,,,,,
12560,-71,-75,94,5.7,250,50,,,,,,
12600,-71,-73,93,5.6,250,50,,,,,,
12640,-70,-72,94,5.8,250,50,,,,,,
12680,-73,-75,94,5.7,250,50,,,,,,
12720,-73,-74,93,5.3,250,50,,,,,,
12760,-72,-73,93,5.8,250,50,,,,,,
12800,-71,-73,94,5.5,250,50,,,,,,
12840,-71,-71,95,5.6,250,50,,,,,,
12880,-71,-72,93,5.7,250,50,,,,,,
12920,-72,-74,96,5.6,250,50,,,,,,
12960,-73,-75,95,5.5,250,50,,,,,,
13000,-72,-73,92,5.7,250,50,,,,,,
13040,-71,-73,95,5.4,250,50,,,,,,
13080,-72,-73,94,5.7,250,50,,,,,,
13120,-71,-73,94,5.5,250,50,,,,,,
13160,-72,-73,93,5.4,250,50,,,,,,
13200,-74,-77,96,5.6,250,50,,,,,,
13240,-73,-76,92,5.6,250,50,,,,,,
13280,-72,-74,94,5.4,250,50,,,,,,
13320,-73,-74,93,5.8,250,50,,,,,,
13360,-71,-74,96,5.7,250,50,,,,,,
13400,-73,-76,96,5.7,250,50,,,,,,
13440,-72,-73,94,5.9,250,50,,,,,,
13480,-72,-74,94,5.4,250,50,,,,,,
13520,-71,-73,96,5.6,250,50,,,,,,
13560,-72,-74,94,5.7,250,50,,,,,,
13600,-71,-73,94,5.8,250,50,,,,,,
13640,-72,-73,94,5.3,250,50,,,,,,
13680,-73,-77,95,5.6,250,50,,,,,,
13720,-73,-75,93,5.5,250,50,,,,,,
