ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-78,-80,93,9.5,50,50,,,,,,
40,-78,-80,93,9.7,50,50,,,,,,
80,-78,-80,92,9.4,50,50,,,,,,
120,-79,-81,91,9.4,50,50,,,,,,
160,-79,-81,92,9.2,50,50,,,,,,
200,-79,-82,93,9.4,50,50,,,,,,
240,-78,-80,93,9.5,50,50,,,,,,
280,-78,-79,90,9.3,50,50,,,,,,
320,-79,-81,90,9.4,50,50,,,,,,
360,-79,-82,93,9.3,50,50,,,,,,
400,-80,-81,93,9.4,50,50,,,,,,
440,-79,-82,92,9.3,50,50,,,,,,
480,-79,-81,93,9.1,50,50,,,,,,
520,-80,-81,90,9.5,50,50,,,,,,
560,-79,-80,91,9.5,50,50,,,,,,
600,-79,-81,93,9.4,50,50,,,,,,
640,-79,-81,94,9.3,50,50,,,,,,
680,-79,-81,93,9.4,50,50,,,,,,
720,-80,-81,93,9.4,50,50,,,,,,
760,-79,-80,92,9.1,50,50,,,,,,
800,-79,-81,93,9.3,50,50,,,,,,
840,-79,-82,91,9.4,50,50,,,,,,
880,-80,-82,93,9.6,50,50,,,,,,
920,-80,-82,92,9.5,50,50,,,,,,
960,-80,-83,92,9.4,50,50,,,,,,
1000,-78,-81,93,9.5,50,50,,,,,,
1040,-80,-82,93,9.6,50,50,,,,,,
1080,-78,-81,93,9.6,50,50,,,,,,
1120,-79,-81,90,9.2,50,50,,,,,,
1160,-80,-82,92,9.5,50,50,,,,,,
1200,-78,-81,91,9.3,50,50,,,,,,
1240,-79,-82,92,9.4,50,50,,,,,,
1280,-79,-81,92,9.1,50,50,,,,,,
1320,-79,-81,92,9.1,50,50,,,,,,
1360,-78,-79,91,9.4,50,50,,,,,,
1400,-80,-82,92,9.6,50,50,,,,,,
1440,-79,-81,94,9.4,50,50,,,,,,
1480,-78,-79,91,9.3,50,50,,,,,,
1520,-80,-82,92,9.3,50,50,,,,,,
1560,-78,-80,94,9.2,50,50,,,,,,
1600,-79,-82,93,9.2,50,50,,,,,,
1640,-79,-81,91,9.3,50,50,,,,,,
1680,-80,-81,92,9.5,50,50,,,,,,
1720,-79,-82,91,9.4,50,50,,,,,,
1760,-78,-80,92,9.6,50,50,,,,,,
1800,-80,-82,93,9.2,50,50,,,,,,
1840,-79,-81,92,9.4,50,50,,,,,,
1880,-80,-82,90,9.5,50,50,,,,,,
1920,-79,-81,93,9.4,50,50,,,,,,
1960,-78,-80,92,9.5,50,50,,,,,,
2000,-79,-81,93,9.2,50,50,,,,,,
2040,-80,-82,91,9.5,50,50,,,,,,
2080,-79,-81,92,9.6,50,50,,,,,,
2120,-79,-82,92,9.4,50,50,,,,,,
2160,-79,-80,94,9.3,50,50,,,,,,
2200,-79,-81,93,9.3,50,50,,,,,,
2240,-79,-81,93,9.1,50,50,,,,,,
2280,-80,-82,89,9.4,50,50,,,,,,
2320,-79,-81,90,9.3,50,50,,,,,,
2360,-79,-81,90,9.1,50,50,,,,,,
2400,-81,-82,89,8.8,50,50,,,,,,
2440,-80,-82,89,8.6,50,50,,,,,,
2480,-80,-83,88,8.7,50,50,,,,,,
2520,-81,-83,88,8.7,50,50,,,,,,
2560,-81,-83,85,8.5,50,50,,,,,,
2600,-82,-83,87,8.4,50,50,,,,,,
2640,-81,-82,86,8,50,50,,,,,,
2680,-82,-84,86,7.7,50,50,,,,,,
2720,-83,-86,86,7.9,50,50,,,,,,
2760,-83,-86,83,7.6,50,50,,,,,,
2800,-82,-85,83,7.7,50,50,,,,,,
2840,-84,-86,82,7.6,50,50,,,,,,
2880,-83,-85,81,7.4,50,50,,,,,,
2920,-83,-85,80,6.9,50,50,,,,,,
2960,-84,-87,79,7.1,50,50,,,,,,
3000,-83,-86,78,7,50,50,,,,,,
3040,-84,-86,78,6.6,50,50,,,,,,
3080,-84,-85,78,6.5,50,50,,,,,,
3120,-86,-87,76,6.5,50,50,,,,,,
3160,-85,-86,75,6.3,50,50,,,,,,
3200,-85,-88,75,6,50,50,,,,,,
3240,-85,-87,74,6.1,50,50,,,,,,
3280,-87,-89,72,5.7,50,50,,,,,,
3320,-87,-88,72,5.4,50,50,,,,,,
3360,-86,-89,73,5.7,50,50,,,,,,
3400,-87,-89,70,5,50,50,,,,,,
3440,-87,-89,68,5.1,50,50,,,,,,
3480,-89,-91,69,5,50,50,,,,,,
3520,-88,-91,67,4.9,50,50,,,,,,
3560,-88,-91,67,4.4,50,50,,,,,,
3600,-88,-90,65,4.2,50,50,,,,,,
3640,-90,-92,65,3.9,50,50,,,,,,
3680,-89,-92,63,3.9,50,50,,,,,,
3720,-89,-90,62,3.7,50,50,,,,,,
3760,-89,-91,63,3.7,50,50,,,,,,
3800,-90,-93,62,3.7,50,50,,,,,,
3840,-91,-94,59,3.4,50,50,,,,,,
3880,-92,-93,59,3.1,50,50,,,,,,
3920,-92,-94,58,2.9,50,50,,,,,,
3960,-92,-94,56,2.8,50,50,,,,,,
4000,-92,-95,55,2.4,50,50,,,,,,
4040,-93,-94,54,2.3,50,50,,,,,,
4080,-92,-94,54,2.1,50,50,,,,,,
4120,-93,-95,52,2.2,50,50,,,,,,
4160,-94,-96,52,1.7,50,50,,,,,,
4200,-93,-95,50,1.4,50,50,,,,,,
4240,-94,-96,50,1.2,50,50,,,,,,
4280,-95,-97,48,1,50,50,,,,,,
4320,-95,-96,47,0.8,50,50,,,,,,
4360,-96,-99,47,0.9,50,50,,,,,,
4400,-95,-98,46,0.6,50,50,,,,,,
4440,-96,-98,43,0.2,50,50,,,,,,
4480,-96,-99,43,-0.1,50,50,,,,,,
4520,-97,-99,42,-0.2,50,50,,,,,,
4560,-97,-100,41,-0.2,50,50,,,,,,
4600,-97,-99,40,-0.3,50,50,,,,,,
4640,-98,-101,38,-0.8,50,50,,,,,,
4680,-99,-100,38,-1.2,50,50,,,,,,
4720,-99,-101,36,-1.3,50,50,,,,,,
4760,-99,-102,35,-1.5,50,50,,,,,,
4800,-100,-102,34,-1.3,50,50,,,,,,
4840,-100,-101,34,-1.5,50,50,,,,,,
4880,-100,-102,34,-1.4,50,50,,,,,,
4920,-100,-101,35,-1.7,50,50,,,,,,
4960,-100,-101,34,-1.8,50,50,,,,,,
5000,-100,-102,34,-1.5,50,50,,,,,,
5040,-100,-102,34,-1.7,50,50,,,,,,
5080,-99,-102,34,-1.5,50,50,,,,,,
5120,-99,-100,34,-1.6,50,50,,,,,,
5160,-99,-101,34,-1.7,50,50,,,,,,
5200,-100,-103,34,-1.9,50,50,,,,,,
5240,-100,-102,34,-1.5,50,50,,,,,,
5280,-99,-101,36,-1.3,50,50,,,,,,
5320,-98,-100,37,-0.5,50,50,,,,,,
5360,-98,-101,40,-0.2,50,50,,,,,,
5400,-97,-99,41,-0.2,50,50,,,,,,
5440,-96,-99,44,0.6,50,50,,,,,,
5480,-96,-98,46,0.6,50,50,,,,,,
5520,-95,-98,48,1.3,50,50,,,,,,
5560,-95,-97,50,1.2,50,50,,,,,,
5600,-94,-97,52,1.7,50,50,,,,,,
5640,-92,-94,54,2.2,50,50,,,,,,
5680,-93,-95,55,2.6,50,50,,,,,,
5720,-92,-93,57,2.8,50,50,,,,,,
5760,-92,-93,58,3.2,50,50,,,,,,
5800,-90,-91,60,3.5,50,50,,,,,,
5840,-89,-91,63,4,50,50,,,,,,
5880,-89,-91,64,4.1,50,50,,,,,,
5920,-89,-90,66,4.6,50,50,,,,,,
5960,-88,-90,68,5,50,50,,,,,,
6000,-88,-89,71,5.3,50,50,,,,,,
6040,-86,-88,73,5.8,50,50,,,,,,
6080,-84,-86,74,6.2,50,50,,,,,,
6120,-85,-86,76,6.5,50,50,,,,,,
6160,-85,-87,79,6.8,50,50,,,,,,
6200,-84,-86,81,7.2,50,50,,,,,,
6240,-82,-83,80,7.5,50,50,,,,,,
6280,-82,-85,84,8.2,50,50,,,,,,
6320,-82,-84,88,8.3,50,50,,,,,,
6360,-80,-83,88,8.7,50,50,,,,,,
6400,-80,-83,91,9.2,50,50,,,,,,
6440,-78,-80,91,9.5,50,50,,,,,,
6480,-78,-79,90,9.2,50,50,,,,,,
6520,-78,-80,92,9.7,50,50,,,,,,
6560,-80,-83,93,9.1,50,50,,,,,,
6600,-79,-81,92,9.5,50,50,,,,,,
