ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-60,-62,92,6,100,250,,,,,,
40,-60,-62,92,6.4,100,250,,,,,,
80,-60,-62,94,6.2,100,250,,,,,,
120,-60,-62,94,6.3,100,250,,,,,,
160,-60,-61,93,6,100,250,,,,,,
200,-60,-62,94,6.2,100,250,,,,,,
240,-60,-63,93,6.4,100,250,,,,,,
280,-60,-62,95,6.3,100,250,,,,,,
320,-60,-62,94,6.2,100,250,,,,,,
360,-60,-62,94,6.2,100,250,,,,,,
400,-60,-62,93,6.4,100,250,,,,,,
440,-60,-62,93,6.3,100,250,,,,,,
480,-60,-63,91,6,100,250,,,,,,
520,-61,-63,91,5.8,100,250,,,,,,
560,-60,-62,93,6,100,250,,,,,,
600,-60,-62,93,6.3,100,250,,,,,,
640,-61,-63,93,6,100,250,,,,,,
680,-59,-61,94,6.2,100,250,,,,,,
720,-60,-62,94,6.1,100,250,,,,,,
760,-60,-62,93,6.3,100,250,,,,,,
800,-61,-63,92,6.1,100,250,,,,,,
840,-60,-62,93,6.1,100,250,,,,,,
880,-60,-62,95,6.2,100,250,,,,,,
920,-60,-62,92,6,100,250,,,,,,
960,-60,-62,92,6.2,100,250,,,,,,
1000,-60,-62,93,6.1,100,250,,,,,,
1040,-60,-62,92,6.2,100,250,,,,,,
1080,-61,-62,94,6.4,100,250,,,,,,
1120,-61,-63,92,6.2,100,250,,,,,,
1160,-60,-62,91,6.2,100,250,,,,,,
1200,-60,-62,95,6,100,250,,,,,,
1240,-60,-62,95,6.3,100,250,,,,,,
1280,-60,-62,93,5.9,100,250,,,,,,
1320,-60,-63,94,6.2,100,250,,,,,,
1360,-61,-63,91,6,100,250,,,,,,
1400,-60,-62,91,6.3,100,250,,,,,,
1440,-60,-62,95,6.2,100,250,,,,,,
1480,-60,-62,95,6.3,100,250,,,,,,
1520,-60,-61,94,6.4,100,250,,,,,,
1560,-60,-62,94,5.9,100,250,,,,,,
1600,-59,-62,92,6.4,100,250,,,,,,
1640,-61,-63,94,6.2,100,250,,,,,,
1680,-60,-63,94,6.2,100,250,,,,,,
1720,-60,-62,92,6.1,100,250,,,,,,
1760,-60,-62,92,6,100,250,,,,,,
1800,-60,-62,91,6.2,100,250,,,,,,
1840,-60,-62,91,6.3,100,250,,,,,,
1880,-61,-63,91,6,100,250,,,,,,
1920,-60,-62,94,6.2,100,250,,,,,,
1960,-61,-62,94,6.4,100,250,,,,,,
2000,-60,-62,95,6.2,100,250,,,,,,
2040,-60,-62,94,5.8,100,250,,,,,,
2080,-60,-62,90,6,100,250,,,,,,
2120,-59,-61,93,6.4,100,250,,,,,,
2160,-60,-62,93,5.9,100,250,,,,,,
2200,-60,-62,93,6.1,100,250,,,,,,
2240,-61,-63,91,6.1,100,250,,,,,,
2280,-60,-62,93,6.2,100,250,,,,,,
2320,-61,-63,92,6.1,100,250,,,,,,
2360,-61,-63,90,5.7,100,250,,,,,,
2400,-61,-63,91,6,100,250,,,,,,
2440,-62,-64,90,5.8,100,250,,,,,,
2480,-62,-64,90,5.5,100,250,,,,,,
2520,-63,-65,89,5.7,100,250,,,,,,
2560,-63,-65,86,5.2,100,250,,,,,,
2600,-63,-65,87,5.1,100,250,,,,,,
2640,-64,-66,84,5,100,250,,,,,,
2680,-64,-66,85,5.2,100,250,,,,,,
2720,-65,-67,83,5.1,100,250,,,,,,
2760,-66,-68,83,4.6,100,250,,,,,,
2800,-66,-68,82,4.7,100,250,,,,,,
2840,-67,-69,80,4.3,100,250,,,,,,
2880,-67,-69,80,4.4,100,250,,,,,,
2920,-67,-68,80,4.4,100,250,,,,,,
2960,-68,-70,78,4.1,100,250,,,,,,
3000,-68,-71,77,3.6,100,250,,,,,,
3040,-69,-71,78,3.5,100,250,,,,,,
3080,-69,-71,75,3.5,100,250,,,,,,
3120,-71,-73,74,3.5,100,250,,,,,,
3160,-71,-72,74,3,100,250,,,,,,
3200,-72,-73,73,2.9,100,250,,,,,,
3240,-72,-74,70,2.8,100,250,,,,,,
3280,-73,-75,71,2.7,100,250,,,,,,
3320,-74,-76,69,2.3,100,250,,,,,,
3360,-74,-75,68,2.4,100,250,,,,,,
3400,-75,-76,66,2,100,250,,,,,,
3440,-75,-77,65,1.9,100,250,,,,,,
3480,-76,-78,66,1.6,100,250,,,,,,
3520,-76,-78,65,1.8,100,250,,,,,,
3560,-77,-79,61,1.8,100,250,,,,,,
3600,-77,-80,61,1.2,100,250,,,,,,
3640,-78,-81,59,1.2,100,250,,,,,,
3680,-79,-81,58,1,100,250,,,,,,
3720,-80,-81,57,0.5,100,250,,,,,,
3760,-81,-83,58,0.6,100,250,,,,,,
3800,-81,-84,55,0.3,100,250,,,,,,
3840,-81,-83,54,0.3,100,250,,,,,,
3880,-82,-84,52,0.3,100,250,,,,,,
3920,-83,-85,51,-0.2,100,250,,,,,,
3960,-84,-86,51,-0.6,100,250,,,,,,
4000,-85,-87,48,-0.6,100,250,,,,,,
4040,-85,-87,47,-0.7,100,250,,,,,,
4080,-86,-87,47,-0.7,100,250,,,,,,
4120,-87,-89,44,-1,100,250,,,,,,
4160,-87,-89,44,-1.1,100,250,,,,,,
4200,-88,-90,43,-1.4,100,250,,,,,,
4240,-89,-92,41,-2.1,100,250,,,,,,
4280,-90,-92,40,-2,100,250,,,,,,
4320,-91,-92,37,-2.1,100,250,,,,,,
4360,-92,-94,36,-2.4,100,250,,,,,,
