ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-57,-58,89,5.1,500,250,,,,,,
40,-56,-59,91,5.1,500,250,,,,,,
80,-56,-57,90,5.1,500,250,,,,,,
120,-56,-57,90,4.9,500,250,,,,,,
160,-58,-59,92,5,500,250,,,,,,
200,-56,-59,91,5.1,500,250,,,,,,
240,-57,-58,91,4.8,500,250,,,,,,
280,-57,-59,88,5.1,500,250,,,,,,
320,-57,-59,88,5,500,250,,,,,,
360,-56,-58,89,5.1,500,250,,,,,,
400,-57,-60,92,4.8,500,250,,,,,,
440,-56,-58,90,5.1,500,250,,,,,,
480,-56,-58,92,5,500,250,,,,,,
520,-56,-58,89,5.2,500,250,,,,,,
560,-58,-59,91,5,500,250,,,,,,
600,-58,-60,91,4.7,500,250,,,,,,
640,-57,-60,91,5,500,250,,,,,,
680,-57,-59,90,4.7,500,250,,,,,,
720,-58,-60,88,5.1,500,250,,,,,,
760,-57,-60,89,5,500,250,,,,,,
800,-57,-59,90,5,500,250,,,,,,
840,-57,-58,89,4.7,500,250,,,,,,
880,-56,-59,90,4.8,500,250,,,,,,
920,-57,-59,88,4.8,500,250,,,,,,
960,-57,-58,89,4.9,500,250,,,,,,
1000,-58,-60,90,5.1,500,250,,,,,,
1040,-57,-60,90,5.2,500,250,,,,,,
1080,-57,-60,88,5,500,250,,,,,,
1120,-57,-59,90,5.3,500,250,,,,,,
1160,-58,-60,90,4.8,500,250,,,,,,
1200,-57,-59,90,5,500,250,,,,,,
1240,-58,-60,91,5,500,250,,,,,,
1280,-56,-58,90,5.1,500,250,,,,,,
1320,-57,-59,90,4.8,500,250,,,,,,
1360,-57,-59,90,4.6,500,250,,,,,,
1400,-57,-59,89,4.8,500,250,,,,,,
1440,-57,-59,90,4.8,500,250,,,,,,
1480,-57,-59,89,4.8,500,250,,,,,,
1520,-58,-61,91,5.1,500,250,,,,,,
1560,-57,-59,89,5.1,500,250,,,,,,
1600,-57,-59,92,4.8,500,250,,,,,,
1640,-58,-60,90,5,500,250,,,,,,
1680,-57,-59,90,5,500,250,,,,,,
1720,-57,-59,89,4.9,500,250,,,,,,
1760,-57,-59,90,4.9,500,250,,,,,,
1800,-58,-60,89,4.9,500,250,,,,,,
1840,-56,-59,89,4.9,500,250,,,,,,
1880,-56,-58,89,4.7,500,250,,,,,,
1920,-57,-60,90,4.8,500,250,,,,,,
1960,-57,-59,90,5.2,500,250,,,,,,
2000,-57,-60,91,5,500,250,,,,,,
2040,-57,-59,90,5,500,250,,,,,,
2080,-57,-58,91,4.9,500,250,,,,,,
2120,-57,-59,90,5.1,500,250,,,,,,
2160,-56,-58,90,5.3,500,250,,,,,,
2200,-57,-58,90,5.1,500,250,,,,,,
2240,-58,-60,90,5,500,250,,,,,,
2280,-56,-58,88,4.9,500,250,,,,,,
2320,-58,-60,92,4.9,500,250,,,,,,
2360,-57,-60,89,5,500,250,,,,,,
2400,-58,-60,91,4.8,500,250,,,,,,
2440,-57,-59,91,4.9,500,250,,,,,,
2480,-57,-60,92,4.9,500,250,,,,,,
2520,-56,-58,89,5,500,250,,,,,,
2560,-56,-58,90,4.6,500,250,,,,,,
2600,-57,-58,90,5,500,250,,,,,,
2640,-57,-59,92,5.2,500,250,,,,,,
2680,-56,-58,89,4.9,500,250,,,,,,
2720,-57,-59,89,5,500,250,,,,,,
2760,-58,-61,89,4.8,500,250,,,,,,
2800,-57,-58,90,4.7,500,250,,,,,,
2840,-59,-61,88,5,500,250,,,,,,
2880,-58,-60,88,4.6,500,250,,,,,,
2920,-58,-61,89,4.8,500,250,,,,,,
2960,-58,-60,88,4.6,500,250,,,,,,
3000,-59,-61,89,4.6,500,250,,,,,,
3040,-59,-62,88,4.5,500,250,,,,,,
3080,-59,-60,88,4.6,500,250,,,,,,
3120,-60,-61,87,4.5,500,250,,,,,,
3160,-60,-61,87,4.4,500,250,,,,,,
