ts,rssi1,rssi2,link_quality,snr,tx_power,packet_rate,lat,lon,alt,sats,ground_speed,heading
0,-59,-61,96,5,500,500,,,,,,
40,-60,-63,97,5.2,500,500,,,,,,
80,-59,-61,96,5.2,500,500,,,,,,
120,-60,-63,96,5,500,500,,,,,,
160,-60,-62,96,5,500,500,,,,,,
200,-59,-62,96,5,500,500,,,,,,
240,-61,-62,96,5,500,500,,,,,,
280,-59,-61,96,4.9,500,500,,,,,,
320,-60,-61,96,5,500,500,,,,,,
360,-60,-62,96,5,500,500,,,,,,
400,-61,-64,96,4.7,500,500,,,,,,
440,-61,-64,96,5,500,500,,,,,,
480,-59,-61,97,5.2,500,500,,,,,,
520,-60,-62,96,5.1,500,500,,,,,,
560,-60,-61,97,4.9,500,500,,,,,,
600,-59,-60,96,4.9,500,500,,,,,,
640,-60,-63,95,4.8,500,500,,,,,,
680,-60,-63,96,4.8,500,500,,,,,,
720,-61,-62,96,5.2,500,500,,,,,,
760,-59,-61,96,5.1,500,500,,,,,,
800,-60,-63,97,5,500,500,,,,,,
840,-61,-62,97,5,500,500,,,,,,
880,-60,-62,95,4.9,500,500,,,,,,
920,-61,-63,96,5,500,500,,,,,,
960,-61,-62,96,4.7,500,500,,,,,,
1000,-60,-61,96,4.9,500,500,,,,,,
1040,-59,-61,96,4.9,500,500,,,,,,
1080,-60,-61,96,5.1,500,500,,,,,,
1120,-60,-62,95,5.1,500,500,,,,,,
1160,-60,-63,95,4.9,500,500,,,,,,
1200,-61,-64,96,4.8,500,500,,,,,,
1240,-60,-62,96,4.9,500,500,,,,,,
1280,-59,-62,97,4.9,500,500,,,,,,
1320,-61,-62,96,4.8,500,500,,,,,,
1360,-60,-63,96,5.1,500,500,,,,,,
1400,-61,-63,96,5.4,500,500,,,,,,
1440,-59,-60,96,5,500,500,,,,,,
1480,-59,-61,96,4.8,500,500,,,,,,
1520,-59,-62,95,5.1,500,500,,,,,,
1560,-61,-63,97,5,500,500,,,,,,
1600,-59,-62,96,4.9,500,500,,,,,,
1640,-60,-62,96,4.8,500,500,,,,,,
1680,-59,-62,95,5.2,500,500,,,,,,
1720,-60,-62,95,4.8,500,500,,,,,,
1760,-61,-62,96,5,500,500,,,,,,
1800,-60,-63,96,5.1,500,500,,,,,,
1840,-61,-63,95,5.1,500,500,,,,,,
1880,-60,-62,96,5.1,500,500,,,,,,
1920,-61,-62,96,5,500,500,,,,,,
1960,-60,-62,97,5,500,500,,,,,,
2000,-60,-62,95,4.7,500,500,,,,,,
2040,-60,-62,96,5.1,500,500,,,,,,
2080,-60,-62,97,5.2,500,500,,,,,,
2120,-61,-63,96,4.8,500,500,,,,,,
2160,-59,-60,96,5,500,500,,,,,,
2200,-61,-62,95,5.3,500,500,,,,,,
2240,-61,-64,97,4.8,500,500,,,,,,
2280,-60,-61,96,5,500,500,,,,,,
2320,-60,-63,97,4.8,500,500,,,,,,
2360,-60,-62,96,4.9,500,500,,,,,,
2400,-60,-62,96,5.3,500,500,,,,,,
2440,-60,-62,95,5.1,500,500,,,,,,
